"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,8.286,6.644,9.927,0.379,0.265,0.493
"2",1,"interpolated",0,8.286,6.644,9.927,0.379,0.265,0.493
"3",1,"interpolated",0,8.286,6.644,9.927,0.379,0.265,0.493
"4",1,"interpolated",0,8.286,6.644,9.927,0.379,0.265,0.493
"5",1,"interpolated",0,8.286,6.644,9.927,0.379,0.265,0.493
"6",1,"interpolated",0,8.286,6.644,9.927,0.379,0.265,0.493
"7",1,"interpolated",0,8.286,6.644,9.927,0.379,0.265,0.493
"8",2,"interpolated",0,13.429,10.92,15.937,0.566,0.46,0.671
"9",2,"interpolated",0,13.429,10.92,15.937,0.566,0.46,0.671
"10",2,"interpolated",0,13.429,10.92,15.937,0.566,0.46,0.671
"11",2,"interpolated",0,13.429,10.92,15.937,0.566,0.46,0.671
"12",2,"interpolated",0,13.429,10.92,15.937,0.566,0.46,0.671
"13",2,"interpolated",0,13.429,10.92,15.937,0.566,0.46,0.671
"14",3,"interpolated",0,17.029,13.717,20.341,0.648,0.552,0.745
"15",3,"interpolated",0,17.029,13.717,20.341,0.648,0.552,0.745
"16",3,"interpolated",0,17.029,13.717,20.341,0.648,0.552,0.745
"17",3,"interpolated",0,17.029,13.717,20.341,0.648,0.552,0.745
"18",3,"interpolated",0,17.029,13.717,20.341,0.648,0.552,0.745
"19",3,"interpolated",0,17.029,13.717,20.341,0.648,0.552,0.745
"20",3,"interpolated",0,17.029,13.717,20.341,0.648,0.552,0.745
"21",4,"interpolated",0,19.943,15.888,23.998,0.689,0.595,0.782
"22",4,"interpolated",0,19.943,15.888,23.998,0.689,0.595,0.782
"23",4,"interpolated",0,19.943,15.888,23.998,0.689,0.595,0.782
"24",4,"interpolated",0,19.943,15.888,23.998,0.689,0.595,0.782
"25",4,"interpolated",0,19.943,15.888,23.998,0.689,0.595,0.782
"26",4,"interpolated",0,19.943,15.888,23.998,0.689,0.595,0.782
"27",5,"interpolated",0,22.524,17.777,27.271,0.718,0.623,0.814
"28",5,"interpolated",0,22.524,17.777,27.271,0.718,0.623,0.814
"29",5,"interpolated",0,22.524,17.777,27.271,0.718,0.623,0.814
"30",5,"interpolated",0,22.524,17.777,27.271,0.718,0.623,0.814
"31",5,"interpolated",0,22.524,17.777,27.271,0.718,0.623,0.814
"32",5,"interpolated",0,22.524,17.777,27.271,0.718,0.623,0.814
"33",5,"interpolated",0,22.524,17.777,27.271,0.718,0.623,0.814
"34",6,"interpolated",0,24.857,19.449,30.265,0.741,0.641,0.841
"35",6,"interpolated",0,24.857,19.449,30.265,0.741,0.641,0.841
"36",6,"interpolated",0,24.857,19.449,30.265,0.741,0.641,0.841
"37",6,"interpolated",0,24.857,19.449,30.265,0.741,0.641,0.841
"38",6,"interpolated",0,24.857,19.449,30.265,0.741,0.641,0.841
"39",6,"interpolated",0,24.857,19.449,30.265,0.741,0.641,0.841
"40",7,"observed",0,27,20.943,33.057,0.762,0.657,0.868
"41",1,"interpolated",1,8.286,6.676,9.895,0.379,0.261,0.497
"42",1,"interpolated",1,8.286,6.676,9.895,0.379,0.261,0.497
"43",1,"interpolated",1,8.286,6.676,9.895,0.379,0.261,0.497
"44",1,"interpolated",1,8.286,6.676,9.895,0.379,0.261,0.497
"45",1,"interpolated",1,8.286,6.676,9.895,0.379,0.261,0.497
"46",1,"interpolated",1,8.286,6.676,9.895,0.379,0.261,0.497
"47",1,"interpolated",1,8.286,6.676,9.895,0.379,0.261,0.497
"48",2,"interpolated",1,12.74,10.411,15.07,0.566,0.456,0.675
"49",2,"interpolated",1,12.74,10.411,15.07,0.566,0.456,0.675
"50",2,"interpolated",1,12.74,10.411,15.07,0.566,0.456,0.675
