"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,6.857,5.238,8.477,0.215,0.113,0.317
"2",1,"interpolated",0,6.857,5.238,8.477,0.215,0.113,0.317
"3",1,"interpolated",0,6.857,5.238,8.477,0.215,0.113,0.317
"4",1,"interpolated",0,6.857,5.238,8.477,0.215,0.113,0.317
"5",1,"interpolated",0,6.857,5.238,8.477,0.215,0.113,0.317
"6",1,"interpolated",0,6.857,5.238,8.477,0.215,0.113,0.317
"7",1,"interpolated",0,6.857,5.238,8.477,0.215,0.113,0.317
"8",2,"interpolated",0,12.238,9.695,14.782,0.364,0.245,0.483
"9",2,"interpolated",0,12.238,9.695,14.782,0.364,0.245,0.483
"10",2,"interpolated",0,12.238,9.695,14.782,0.364,0.245,0.483
"11",2,"interpolated",0,12.238,9.695,14.782,0.364,0.245,0.483
"12",2,"interpolated",0,12.238,9.695,14.782,0.364,0.245,0.483
"13",2,"interpolated",0,12.238,9.695,14.782,0.364,0.245,0.483
"14",3,"interpolated",0,16.6,13.397,19.803,0.471,0.348,0.594
"15",3,"interpolated",0,16.6,13.397,19.803,0.471,0.348,0.594
"16",3,"interpolated",0,16.6,13.397,19.803,0.471,0.348,0.594
"17",3,"interpolated",0,16.6,13.397,19.803,0.471,0.348,0.594
"18",3,"interpolated",0,16.6,13.397,19.803,0.471,0.348,0.594
"19",3,"interpolated",0,16.6,13.397,19.803,0.471,0.348,0.594
"20",3,"interpolated",0,16.6,13.397,19.803,0.471,0.348,0.594
"21",4,"interpolated",0,20.229,16.507,23.95,0.554,0.429,0.679
"22",4,"interpolated",0,20.229,16.507,23.95,0.554,0.429,0.679
"23",4,"interpolated",0,20.229,16.507,23.95,0.554,0.429,0.679
"24",4,"interpolated",0,20.229,16.507,23.95,0.554,0.429,0.679
"25",4,"interpolated",0,20.229,16.507,23.95,0.554,0.429,0.679
"26",4,"interpolated",0,20.229,16.507,23.95,0.554,0.429,0.679
"27",5,"interpolated",0,23.286,19.114,27.457,0.625,0.498,0.752
"28",5,"interpolated",0,23.286,19.114,27.457,0.625,0.498,0.752
"29",5,"interpolated",0,23.286,19.114,27.457,0.625,0.498,0.752
"30",5,"interpolated",0,23.286,19.114,27.457,0.625,0.498,0.752
"31",5,"interpolated",0,23.286,19.114,27.457,0.625,0.498,0.752
"32",5,"interpolated",0,23.286,19.114,27.457,0.625,0.498,0.752
"33",5,"interpolated",0,23.286,19.114,27.457,0.625,0.498,0.752
"34",6,"interpolated",0,25.857,21.258,30.456,0.688,0.556,0.819
"35",6,"interpolated",0,25.857,21.258,30.456,0.688,0.556,0.819
"36",6,"interpolated",0,25.857,21.258,30.456,0.688,0.556,0.819
"37",6,"interpolated",0,25.857,21.258,30.456,0.688,0.556,0.819
"38",6,"interpolated",0,25.857,21.258,30.456,0.688,0.556,0.819
"39",6,"interpolated",0,25.857,21.258,30.456,0.688,0.556,0.819
"40",7,"observed",0,28,22.961,33.039,0.74,0.605,0.874
"41",1,"interpolated",1,6.857,5.235,8.479,0.215,0.112,0.319
"42",1,"interpolated",1,6.857,5.235,8.479,0.215,0.112,0.319
"43",1,"interpolated",1,6.857,5.235,8.479,0.215,0.112,0.319
"44",1,"interpolated",1,6.857,5.235,8.479,0.215,0.112,0.319
"45",1,"interpolated",1,6.857,5.235,8.479,0.215,0.112,0.319
"46",1,"interpolated",1,6.857,5.235,8.479,0.215,0.112,0.319
"47",1,"interpolated",1,6.857,5.235,8.479,0.215,0.112,0.319
"48",2,"interpolated",1,11.813,9.386,14.241,0.364,0.245,0.483
"49",2,"interpolated",1,11.813,9.386,14.241,0.364,0.245,0.483
"50",2,"interpolated",1,11.813,9.386,14.241,0.364,0.245,0.483
