"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"100",5,"interpolated",2,28.126,25.373,30.879,0.653,0.607,0.7
"101",5,"interpolated",2,28.126,25.373,30.879,0.653,0.607,0.7
"102",5,"interpolated",2,28.126,25.373,30.879,0.653,0.607,0.7
"103",6,"interpolated",2,29.949,26.935,32.964,0.691,0.647,0.734
"104",6,"interpolated",2,29.949,26.935,32.964,0.691,0.647,0.734
"105",6,"interpolated",2,29.949,26.935,32.964,0.691,0.647,0.734
"106",6,"interpolated",2,29.949,26.935,32.964,0.691,0.647,0.734
"107",7,"interpolated",2,31.403,28.161,34.645,0.719,0.678,0.761
"108",7,"interpolated",2,31.403,28.161,34.645,0.719,0.678,0.761
"109",7,"interpolated",2,31.403,28.161,34.645,0.719,0.678,0.761
"110",7,"interpolated",2,31.403,28.161,34.645,0.719,0.678,0.761
"111",7,"interpolated",2,31.403,28.161,34.645,0.719,0.678,0.761
"112",8,"interpolated",2,32.59,29.15,36.03,0.742,0.703,0.782
"113",8,"interpolated",2,32.59,29.15,36.03,0.742,0.703,0.782
"114",8,"interpolated",2,32.59,29.15,36.03,0.742,0.703,0.782
"115",8,"interpolated",2,32.59,29.15,36.03,0.742,0.703,0.782
"116",9,"interpolated",2,33.577,29.964,37.189,0.762,0.723,0.8
"117",9,"interpolated",2,33.577,29.964,37.189,0.762,0.723,0.8
"118",9,"interpolated",2,33.577,29.964,37.189,0.762,0.723,0.8
"119",9,"interpolated",2,33.577,29.964,37.189,0.762,0.723,0.8
"120",10,"interpolated",2,34.41,30.646,38.175,0.778,0.741,0.815
