"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,10.857,8.862,12.852,0.276,0.185,0.367
"2",1,"interpolated",0,10.857,8.862,12.852,0.276,0.185,0.367
"3",1,"interpolated",0,10.857,8.862,12.852,0.276,0.185,0.367
"4",1,"interpolated",0,10.857,8.862,12.852,0.276,0.185,0.367
"5",1,"interpolated",0,10.857,8.862,12.852,0.276,0.185,0.367
"6",1,"interpolated",0,10.857,8.862,12.852,0.276,0.185,0.367
"7",1,"interpolated",0,10.857,8.862,12.852,0.276,0.185,0.367
"8",2,"interpolated",0,18.714,15.559,21.869,0.442,0.342,0.542
"9",2,"interpolated",0,18.714,15.559,21.869,0.442,0.342,0.542
"10",2,"interpolated",0,18.714,15.559,21.869,0.442,0.342,0.542
"11",2,"interpolated",0,18.714,15.559,21.869,0.442,0.342,0.542
"12",2,"interpolated",0,18.714,15.559,21.869,0.442,0.342,0.542
"13",2,"interpolated",0,18.714,15.559,21.869,0.442,0.342,0.542
"14",3,"interpolated",0,24.771,20.622,28.921,0.547,0.449,0.646
"15",3,"interpolated",0,24.771,20.622,28.921,0.547,0.449,0.646
"16",3,"interpolated",0,24.771,20.622,28.921,0.547,0.449,0.646
"17",3,"interpolated",0,24.771,20.622,28.921,0.547,0.449,0.646
"18",3,"interpolated",0,24.771,20.622,28.921,0.547,0.449,0.646
"19",3,"interpolated",0,24.771,20.622,28.921,0.547,0.449,0.646
"20",3,"interpolated",0,24.771,20.622,28.921,0.547,0.449,0.646
"21",4,"interpolated",0,29.686,24.618,34.753,0.616,0.519,0.713
"22",4,"interpolated",0,29.686,24.618,34.753,0.616,0.519,0.713
"23",4,"interpolated",0,29.686,24.618,34.753,0.616,0.519,0.713
"24",4,"interpolated",0,29.686,24.618,34.753,0.616,0.519,0.713
"25",4,"interpolated",0,29.686,24.618,34.753,0.616,0.519,0.713
"26",4,"interpolated",0,29.686,24.618,34.753,0.616,0.519,0.713
"27",5,"interpolated",0,33.857,27.921,39.793,0.658,0.561,0.755
"28",5,"interpolated",0,33.857,27.921,39.793,0.658,0.561,0.755
"29",5,"interpolated",0,33.857,27.921,39.793,0.658,0.561,0.755
"30",5,"interpolated",0,33.857,27.921,39.793,0.658,0.561,0.755
"31",5,"interpolated",0,33.857,27.921,39.793,0.658,0.561,0.755
"32",5,"interpolated",0,33.857,27.921,39.793,0.658,0.561,0.755
"33",5,"interpolated",0,33.857,27.921,39.793,0.658,0.561,0.755
"34",6,"interpolated",0,37.571,30.797,44.346,0.684,0.584,0.785
"35",6,"interpolated",0,37.571,30.797,44.346,0.684,0.584,0.785
"36",6,"interpolated",0,37.571,30.797,44.346,0.684,0.584,0.785
"37",6,"interpolated",0,37.571,30.797,44.346,0.684,0.584,0.785
"38",6,"interpolated",0,37.571,30.797,44.346,0.684,0.584,0.785
"39",6,"interpolated",0,37.571,30.797,44.346,0.684,0.584,0.785
"40",7,"observed",0,41,33.395,48.605,0.709,0.604,0.813
"41",1,"interpolated",1,10.857,8.847,12.868,0.276,0.188,0.365
"42",1,"interpolated",1,10.857,8.847,12.868,0.276,0.188,0.365
"43",1,"interpolated",1,10.857,8.847,12.868,0.276,0.188,0.365
"44",1,"interpolated",1,10.857,8.847,12.868,0.276,0.188,0.365
"45",1,"interpolated",1,10.857,8.847,12.868,0.276,0.188,0.365
"46",1,"interpolated",1,10.857,8.847,12.868,0.276,0.188,0.365
"47",1,"interpolated",1,10.857,8.847,12.868,0.276,0.188,0.365
"48",2,"interpolated",1,17.929,14.864,20.995,0.442,0.345,0.54
"49",2,"interpolated",1,17.929,14.864,20.995,0.442,0.345,0.54
"50",2,"interpolated",1,17.929,14.864,20.995,0.442,0.345,0.54
"51",2,"interpolated",1,17.929,14.864,20.995,0.442,0.345,0.54
"52",2,"interpolated",1,17.929,14.864,20.995,0.442,0.345,0.54
"53",2,"interpolated",1,17.929,14.864,20.995,0.442,0.345,0.54
"54",3,"interpolated",1,22.924,18.985,26.862,0.547,0.451,0.644
"55",3,"interpolated",1,22.924,18.985,26.862,0.547,0.451,0.644
"56",3,"interpolated",1,22.924,18.985,26.862,0.547,0.451,0.644
"57",3,"interpolated",1,22.924,18.985,26.862,0.547,0.451,0.644
"58",3,"interpolated",1,22.924,18.985,26.862,0.547,0.451,0.644
"59",3,"interpolated",1,22.924,18.985,26.862,0.547,0.451,0.644
"60",3,"interpolated",1,22.924,18.985,26.862,0.547,0.451,0.644
"61",4,"interpolated",1,26.667,21.969,31.366,0.616,0.521,0.711
"62",4,"interpolated",1,26.667,21.969,31.366,0.616,0.521,0.711
"63",4,"interpolated",1,26.667,21.969,31.366,0.616,0.521,0.711
"64",4,"interpolated",1,26.667,21.969,31.366,0.616,0.521,0.711
"65",4,"interpolated",1,26.667,21.969,31.366,0.616,0.521,0.711
"66",4,"interpolated",1,26.667,21.969,31.366,0.616,0.521,0.711
"67",5,"interpolated",1,29.607,24.243,34.971,0.658,0.563,0.753
"68",5,"interpolated",1,29.607,24.243,34.971,0.658,0.563,0.753
"69",5,"interpolated",1,29.607,24.243,34.971,0.658,0.563,0.753
"70",5,"interpolated",1,29.607,24.243,34.971,0.658,0.563,0.753
"71",5,"interpolated",1,29.607,24.243,34.971,0.658,0.563,0.753
"72",5,"interpolated",1,29.607,24.243,34.971,0.658,0.563,0.753
"73",5,"interpolated",1,29.607,24.243,34.971,0.658,0.563,0.753
"74",6,"interpolated",1,32.014,26.063,37.964,0.684,0.586,0.783
"75",6,"interpolated",1,32.014,26.063,37.964,0.684,0.586,0.783
"76",6,"interpolated",1,32.014,26.063,37.964,0.684,0.586,0.783
"77",6,"interpolated",1,32.014,26.063,37.964,0.684,0.586,0.783
"78",6,"interpolated",1,32.014,26.063,37.964,0.684,0.586,0.783
