"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,16.625,14.671,18.579,0.473,0.405,0.54
"2",1,"interpolated",0,16.625,14.671,18.579,0.473,0.405,0.54
"3",1,"interpolated",0,16.625,14.671,18.579,0.473,0.405,0.54
"4",1,"interpolated",0,16.625,14.671,18.579,0.473,0.405,0.54
"5",1,"interpolated",0,16.625,14.671,18.579,0.473,0.405,0.54
"6",1,"interpolated",0,16.625,14.671,18.579,0.473,0.405,0.54
"7",1,"interpolated",0,16.625,14.671,18.579,0.473,0.405,0.54
"8",2,"interpolated",0,25.393,22.702,28.084,0.666,0.608,0.724
"9",2,"interpolated",0,25.393,22.702,28.084,0.666,0.608,0.724
"10",2,"interpolated",0,25.393,22.702,28.084,0.666,0.608,0.724
"11",2,"interpolated",0,25.393,22.702,28.084,0.666,0.608,0.724
"12",2,"interpolated",0,25.393,22.702,28.084,0.666,0.608,0.724
"13",2,"interpolated",0,25.393,22.702,28.084,0.666,0.608,0.724
"14",3,"interpolated",0,30.946,27.664,34.229,0.757,0.705,0.809
"15",3,"interpolated",0,30.946,27.664,34.229,0.757,0.705,0.809
"16",3,"interpolated",0,30.946,27.664,34.229,0.757,0.705,0.809
"17",3,"interpolated",0,30.946,27.664,34.229,0.757,0.705,0.809
"18",3,"interpolated",0,30.946,27.664,34.229,0.757,0.705,0.809
"19",3,"interpolated",0,30.946,27.664,34.229,0.757,0.705,0.809
"20",3,"interpolated",0,30.946,27.664,34.229,0.757,0.705,0.809
"21",4,"interpolated",0,34.986,31.184,38.788,0.81,0.762,0.858
"22",4,"interpolated",0,34.986,31.184,38.788,0.81,0.762,0.858
"23",4,"interpolated",0,34.986,31.184,38.788,0.81,0.762,0.858
"24",4,"interpolated",0,34.986,31.184,38.788,0.81,0.762,0.858
"25",4,"interpolated",0,34.986,31.184,38.788,0.81,0.762,0.858
"26",4,"interpolated",0,34.986,31.184,38.788,0.81,0.762,0.858
"27",5,"interpolated",0,38.143,33.865,42.42,0.843,0.797,0.889
