"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,8.143,6.539,9.747,0.374,0.268,0.481
"2",1,"interpolated",0,8.143,6.539,9.747,0.374,0.268,0.481
"3",1,"interpolated",0,8.143,6.539,9.747,0.374,0.268,0.481
"4",1,"interpolated",0,8.143,6.539,9.747,0.374,0.268,0.481
"5",1,"interpolated",0,8.143,6.539,9.747,0.374,0.268,0.481
"6",1,"interpolated",0,8.143,6.539,9.747,0.374,0.268,0.481
"7",1,"interpolated",0,8.143,6.539,9.747,0.374,0.268,0.481
"8",2,"interpolated",0,13.238,10.73,15.746,0.531,0.434,0.628
"9",2,"interpolated",0,13.238,10.73,15.746,0.531,0.434,0.628
"10",2,"interpolated",0,13.238,10.73,15.746,0.531,0.434,0.628
"11",2,"interpolated",0,13.238,10.73,15.746,0.531,0.434,0.628
"12",2,"interpolated",0,13.238,10.73,15.746,0.531,0.434,0.628
"13",2,"interpolated",0,13.238,10.73,15.746,0.531,0.434,0.628
"14",3,"interpolated",0,17.057,13.778,20.336,0.604,0.512,0.695
"15",3,"interpolated",0,17.057,13.778,20.336,0.604,0.512,0.695
"16",3,"interpolated",0,17.057,13.778,20.336,0.604,0.512,0.695
"17",3,"interpolated",0,17.057,13.778,20.336,0.604,0.512,0.695
"18",3,"interpolated",0,17.057,13.778,20.336,0.604,0.512,0.695
"19",3,"interpolated",0,17.057,13.778,20.336,0.604,0.512,0.695
"20",3,"interpolated",0,17.057,13.778,20.336,0.604,0.512,0.695
"21",4,"interpolated",0,20.286,16.345,24.226,0.649,0.557,0.742
"22",4,"interpolated",0,20.286,16.345,24.226,0.649,0.557,0.742
"23",4,"interpolated",0,20.286,16.345,24.226,0.649,0.557,0.742
"24",4,"interpolated",0,20.286,16.345,24.226,0.649,0.557,0.742
"25",4,"interpolated",0,20.286,16.345,24.226,0.649,0.557,0.742
"26",4,"interpolated",0,20.286,16.345,24.226,0.649,0.557,0.742
"27",5,"interpolated",0,23.143,18.615,27.671,0.684,0.588,0.78
"28",5,"interpolated",0,23.143,18.615,27.671,0.684,0.588,0.78
"29",5,"interpolated",0,23.143,18.615,27.671,0.684,0.588,0.78
"30",5,"interpolated",0,23.143,18.615,27.671,0.684,0.588,0.78
"31",5,"interpolated",0,23.143,18.615,27.671,0.684,0.588,0.78
"32",5,"interpolated",0,23.143,18.615,27.671,0.684,0.588,0.78
"33",5,"interpolated",0,23.143,18.615,27.671,0.684,0.588,0.78
"34",6,"interpolated",0,25.714,20.638,30.79,0.719,0.617,0.822
"35",6,"interpolated",0,25.714,20.638,30.79,0.719,0.617,0.822
"36",6,"interpolated",0,25.714,20.638,30.79,0.719,0.617,0.822
"37",6,"interpolated",0,25.714,20.638,30.79,0.719,0.617,0.822
"38",6,"interpolated",0,25.714,20.638,30.79,0.719,0.617,0.822
"39",6,"interpolated",0,25.714,20.638,30.79,0.719,0.617,0.822
"40",7,"observed",0,28,22.385,33.615,0.75,0.642,0.859
"41",1,"interpolated",1,8.143,6.565,9.721,0.374,0.267,0.482
"42",1,"interpolated",1,8.143,6.565,9.721,0.374,0.267,0.482
"43",1,"interpolated",1,8.143,6.565,9.721,0.374,0.267,0.482
"44",1,"interpolated",1,8.143,6.565,9.721,0.374,0.267,0.482
"45",1,"interpolated",1,8.143,6.565,9.721,0.374,0.267,0.482
"46",1,"interpolated",1,8.143,6.565,9.721,0.374,0.267,0.482
"47",1,"interpolated",1,8.143,6.565,9.721,0.374,0.267,0.482
"48",2,"interpolated",1,12.564,10.207,14.922,0.531,0.432,0.63
"49",2,"interpolated",1,12.564,10.207,14.922,0.531,0.432,0.63
"50",2,"interpolated",1,12.564,10.207,14.922,0.531,0.432,0.63
"51",2,"interpolated",1,12.564,10.207,14.922,0.531,0.432,0.63
"52",2,"interpolated",1,12.564,10.207,14.922,0.531,0.432,0.63
"53",2,"interpolated",1,12.564,10.207,14.922,0.531,0.432,0.63
"54",3,"interpolated",1,15.479,12.471,18.487,0.604,0.509,0.698
"55",3,"interpolated",1,15.479,12.471,18.487,0.604,0.509,0.698
"56",3,"interpolated",1,15.479,12.471,18.487,0.604,0.509,0.698
"57",3,"interpolated",1,15.479,12.471,18.487,0.604,0.509,0.698
"58",3,"interpolated",1,15.479,12.471,18.487,0.604,0.509,0.698
"59",3,"interpolated",1,15.479,12.471,18.487,0.604,0.509,0.698
"60",3,"interpolated",1,15.479,12.471,18.487,0.604,0.509,0.698
"61",4,"interpolated",1,17.642,14.099,21.184,0.649,0.555,0.743
"62",4,"interpolated",1,17.642,14.099,21.184,0.649,0.555,0.743
"63",4,"interpolated",1,17.642,14.099,21.184,0.649,0.555,0.743
"64",4,"interpolated",1,17.642,14.099,21.184,0.649,0.555,0.743
"65",4,"interpolated",1,17.642,14.099,21.184,0.649,0.555,0.743
"66",4,"interpolated",1,17.642,14.099,21.184,0.649,0.555,0.743
"67",5,"interpolated",1,19.349,15.364,23.334,0.684,0.587,0.781
"68",5,"interpolated",1,19.349,15.364,23.334,0.684,0.587,0.781
"69",5,"interpolated",1,19.349,15.364,23.334,0.684,0.587,0.781
"70",5,"interpolated",1,19.349,15.364,23.334,0.684,0.587,0.781
"71",5,"interpolated",1,19.349,15.364,23.334,0.684,0.587,0.781
"72",5,"interpolated",1,19.349,15.364,23.334,0.684,0.587,0.781
"73",5,"interpolated",1,19.349,15.364,23.334,0.684,0.587,0.781
"74",6,"interpolated",1,20.746,16.39,25.103,0.719,0.616,0.823
"75",6,"interpolated",1,20.746,16.39,25.103,0.719,0.616,0.823
"76",6,"interpolated",1,20.746,16.39,25.103,0.719,0.616,0.823
"77",6,"interpolated",1,20.746,16.39,25.103,0.719,0.616,0.823
"78",6,"interpolated",1,20.746,16.39,25.103,0.719,0.616,0.823
"79",6,"interpolated",1,20.746,16.39,25.103,0.719,0.616,0.823
"80",7,"observed",1,21.909,17.234,26.583,0.75,0.642,0.859
"81",1,"interpolated",2,8.143,6.55,9.735,0.374,0.269,0.479
"82",1,"interpolated",2,8.143,6.55,9.735,0.374,0.269,0.479
"83",1,"interpolated",2,8.143,6.55,9.735,0.374,0.269,0.479
"84",1,"interpolated",2,8.143,6.55,9.735,0.374,0.269,0.479
"85",1,"interpolated",2,8.143,6.55,9.735,0.374,0.269,0.479
"86",1,"interpolated",2,8.143,6.55,9.735,0.374,0.269,0.479
"87",1,"interpolated",2,8.143,6.55,9.735,0.374,0.269,0.479
"88",2,"interpolated",2,11.85,9.643,14.058,0.531,0.433,0.629
"89",2,"interpolated",2,11.85,9.643,14.058,0.531,0.433,0.629
"90",2,"interpolated",2,11.85,9.643,14.058,0.531,0.433,0.629
"91",2,"interpolated",2,11.85,9.643,14.058,0.531,0.433,0.629
"92",2,"interpolated",2,11.85,9.643,14.058,0.531,0.433,0.629
"93",2,"interpolated",2,11.85,9.643,14.058,0.531,0.433,0.629
"94",3,"interpolated",2,13.971,11.286,16.655,0.604,0.51,0.697
"95",3,"interpolated",2,13.971,11.286,16.655,0.604,0.51,0.697
"96",3,"interpolated",2,13.971,11.286,16.655,0.604,0.51,0.697
"97",3,"interpolated",2,13.971,11.286,16.655,0.604,0.51,0.697
"98",3,"interpolated",2,13.971,11.286,16.655,0.604,0.51,0.697
"99",3,"interpolated",2,13.971,11.286,16.655,0.604,0.51,0.697
"100",3,"interpolated",2,13.971,11.286,16.655,0.604,0.51,0.697
"101",4,"interpolated",2,15.344,12.288,18.4,0.649,0.555,0.743
"102",4,"interpolated",2,15.344,12.288,18.4,0.649,0.555,0.743
"103",4,"interpolated",2,15.344,12.288,18.4,0.649,0.555,0.743
"104",4,"interpolated",2,15.344,12.288,18.4,0.649,0.555,0.743
"105",4,"interpolated",2,15.344,12.288,18.4,0.649,0.555,0.743
"106",4,"interpolated",2,15.344,12.288,18.4,0.649,0.555,0.743
"107",5,"interpolated",2,16.305,12.958,19.652,0.684,0.586,0.782
"108",5,"interpolated",2,16.305,12.958,19.652,0.684,0.586,0.782
"109",5,"interpolated",2,16.305,12.958,19.652,0.684,0.586,0.782
"110",5,"interpolated",2,16.305,12.958,19.652,0.684,0.586,0.782
"111",5,"interpolated",2,16.305,12.958,19.652,0.684,0.586,0.782
"112",5,"interpolated",2,16.305,12.958,19.652,0.684,0.586,0.782
"113",5,"interpolated",2,16.305,12.958,19.652,0.684,0.586,0.782
"114",6,"interpolated",2,17.015,13.437,20.594,0.719,0.616,0.823
"115",6,"interpolated",2,17.015,13.437,20.594,0.719,0.616,0.823
"116",6,"interpolated",2,17.015,13.437,20.594,0.719,0.616,0.823
"117",6,"interpolated",2,17.015,13.437,20.594,0.719,0.616,0.823
"118",6,"interpolated",2,17.015,13.437,20.594,0.719,0.616,0.823
"119",6,"interpolated",2,17.015,13.437,20.594,0.719,0.616,0.823
"120",7,"observed",2,17.562,13.795,21.329,0.75,0.641,0.86
