"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,11.143,9.316,12.969,0.376,0.288,0.465
"2",1,"interpolated",0,11.143,9.316,12.969,0.376,0.288,0.465
"3",1,"interpolated",0,11.143,9.316,12.969,0.376,0.288,0.465
"4",1,"interpolated",0,11.143,9.316,12.969,0.376,0.288,0.465
"5",1,"interpolated",0,11.143,9.316,12.969,0.376,0.288,0.465
"6",1,"interpolated",0,11.143,9.316,12.969,0.376,0.288,0.465
"7",1,"interpolated",0,11.143,9.316,12.969,0.376,0.288,0.465
"8",2,"interpolated",0,18.095,15.469,20.721,0.565,0.481,0.649
"9",2,"interpolated",0,18.095,15.469,20.721,0.565,0.481,0.649
"10",2,"interpolated",0,18.095,15.469,20.721,0.565,0.481,0.649
"11",2,"interpolated",0,18.095,15.469,20.721,0.565,0.481,0.649
"12",2,"interpolated",0,18.095,15.469,20.721,0.565,0.481,0.649
"13",2,"interpolated",0,18.095,15.469,20.721,0.565,0.481,0.649
"14",3,"interpolated",0,22.943,19.727,26.159,0.669,0.592,0.747
"15",3,"interpolated",0,22.943,19.727,26.159,0.669,0.592,0.747
"16",3,"interpolated",0,22.943,19.727,26.159,0.669,0.592,0.747
"17",3,"interpolated",0,22.943,19.727,26.159,0.669,0.592,0.747
"18",3,"interpolated",0,22.943,19.727,26.159,0.669,0.592,0.747
"19",3,"interpolated",0,22.943,19.727,26.159,0.669,0.592,0.747
"20",3,"interpolated",0,22.943,19.727,26.159,0.669,0.592,0.747
"21",4,"interpolated",0,26.629,22.932,30.326,0.736,0.662,0.81
"22",4,"interpolated",0,26.629,22.932,30.326,0.736,0.662,0.81
"23",4,"interpolated",0,26.629,22.932,30.326,0.736,0.662,0.81
"24",4,"interpolated",0,26.629,22.932,30.326,0.736,0.662,0.81
"25",4,"interpolated",0,26.629,22.932,30.326,0.736,0.662,0.81
"26",4,"interpolated",0,26.629,22.932,30.326,0.736,0.662,0.81
"27",5,"interpolated",0,29.571,25.452,33.691,0.782,0.709,0.855
"28",5,"interpolated",0,29.571,25.452,33.691,0.782,0.709,0.855
"29",5,"interpolated",0,29.571,25.452,33.691,0.782,0.709,0.855
"30",5,"interpolated",0,29.571,25.452,33.691,0.782,0.709,0.855
"31",5,"interpolated",0,29.571,25.452,33.691,0.782,0.709,0.855
"32",5,"interpolated",0,29.571,25.452,33.691,0.782,0.709,0.855
"33",5,"interpolated",0,29.571,25.452,33.691,0.782,0.709,0.855
"34",6,"interpolated",0,32,27.478,36.522,0.821,0.745,0.896
"35",6,"interpolated",0,32,27.478,36.522,0.821,0.745,0.896
"36",6,"interpolated",0,32,27.478,36.522,0.821,0.745,0.896
"37",6,"interpolated",0,32,27.478,36.522,0.821,0.745,0.896
"38",6,"interpolated",0,32,27.478,36.522,0.821,0.745,0.896
"39",6,"interpolated",0,32,27.478,36.522,0.821,0.745,0.896
"40",7,"observed",0,34,29.065,38.935,0.852,0.775,0.93
"41",1,"interpolated",1,11.143,9.288,12.997,0.376,0.286,0.466
"42",1,"interpolated",1,11.143,9.288,12.997,0.376,0.286,0.466
"43",1,"interpolated",1,11.143,9.288,12.997,0.376,0.286,0.466
"44",1,"interpolated",1,11.143,9.288,12.997,0.376,0.286,0.466
"45",1,"interpolated",1,11.143,9.288,12.997,0.376,0.286,0.466
"46",1,"interpolated",1,11.143,9.288,12.997,0.376,0.286,0.466
"47",1,"interpolated",1,11.143,9.288,12.997,0.376,0.286,0.466
"48",2,"interpolated",1,17.172,14.675,19.669,0.565,0.481,0.649
"49",2,"interpolated",1,17.172,14.675,19.669,0.565,0.481,0.649
"50",2,"interpolated",1,17.172,14.675,19.669,0.565,0.481,0.649
