"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,11.2,9.112,13.288,0.446,0.36,0.532
"2",1,"interpolated",0,11.2,9.112,13.288,0.446,0.36,0.532
"3",1,"interpolated",0,11.2,9.112,13.288,0.446,0.36,0.532
"4",1,"interpolated",0,11.2,9.112,13.288,0.446,0.36,0.532
"5",1,"interpolated",0,11.2,9.112,13.288,0.446,0.36,0.532
"6",1,"interpolated",0,11.2,9.112,13.288,0.446,0.36,0.532
"7",2,"interpolated",0,17.4,14.068,20.732,0.563,0.469,0.656
"8",2,"interpolated",0,17.4,14.068,20.732,0.563,0.469,0.656
"9",2,"interpolated",0,17.4,14.068,20.732,0.563,0.469,0.656
"10",2,"interpolated",0,17.4,14.068,20.732,0.563,0.469,0.656
"11",2,"interpolated",0,17.4,14.068,20.732,0.563,0.469,0.656
"12",2,"interpolated",0,17.4,14.068,20.732,0.563,0.469,0.656
"13",3,"interpolated",0,22.3,17.931,26.669,0.634,0.535,0.733
"14",3,"interpolated",0,22.3,17.931,26.669,0.634,0.535,0.733
"15",3,"interpolated",0,22.3,17.931,26.669,0.634,0.535,0.733
"16",3,"interpolated",0,22.3,17.931,26.669,0.634,0.535,0.733
"17",3,"interpolated",0,22.3,17.931,26.669,0.634,0.535,0.733
"18",3,"interpolated",0,22.3,17.931,26.669,0.634,0.535,0.733
"19",4,"interpolated",0,26.4,21.097,31.703,0.679,0.57,0.787
"20",5,"observed",0,30,23.792,36.208,0.718,0.6,0.835
"21",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"22",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"23",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"24",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"25",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"26",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"27",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"28",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"29",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"30",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"31",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"32",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"33",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"34",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"35",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"36",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"37",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"38",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"39",6,"extrapolated",0,33.161,26.023,40.299,0.752,0.628,0.876
"40",7,"extrapolated",0,35.936,27.818,44.055,0.782,0.656,0.909
"41",1,"interpolated",1,11.2,9.167,13.233,0.446,0.357,0.536
"42",1,"interpolated",1,11.2,9.167,13.233,0.446,0.357,0.536
"43",1,"interpolated",1,11.2,9.167,13.233,0.446,0.357,0.536
"44",1,"interpolated",1,11.2,9.167,13.233,0.446,0.357,0.536
"45",1,"interpolated",1,11.2,9.167,13.233,0.446,0.357,0.536
"46",1,"interpolated",1,11.2,9.167,13.233,0.446,0.357,0.536
"47",2,"interpolated",1,16.438,13.323,19.554,0.563,0.466,0.659
"48",2,"interpolated",1,16.438,13.323,19.554,0.563,0.466,0.659
"49",2,"interpolated",1,16.438,13.323,19.554,0.563,0.466,0.659
"50",2,"interpolated",1,16.438,13.323,19.554,0.563,0.466,0.659
"51",2,"interpolated",1,16.438,13.323,19.554,0.563,0.466,0.659
"52",2,"interpolated",1,16.438,13.323,19.554,0.563,0.466,0.659
"53",3,"interpolated",1,19.899,15.953,23.846,0.634,0.533,0.735
"54",3,"interpolated",1,19.899,15.953,23.846,0.634,0.533,0.735
"55",3,"interpolated",1,19.899,15.953,23.846,0.634,0.533,0.735
"56",3,"interpolated",1,19.899,15.953,23.846,0.634,0.533,0.735
"57",3,"interpolated",1,19.899,15.953,23.846,0.634,0.533,0.735
"58",3,"interpolated",1,19.899,15.953,23.846,0.634,0.533,0.735
"59",4,"interpolated",1,22.431,17.817,27.046,0.679,0.57,0.787
"60",5,"observed",1,24.408,19.238,29.577,0.718,0.601,0.835
"61",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"62",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"63",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"64",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"65",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"66",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"67",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"68",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"69",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"70",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"71",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"72",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"73",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"74",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"75",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"76",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"77",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"78",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"79",6,"extrapolated",1,25.95,20.318,31.582,0.752,0.63,0.875
"80",7,"extrapolated",1,27.32,21.256,33.384,0.782,0.657,0.907
"81",1,"interpolated",2,11.2,9.116,13.284,0.446,0.359,0.534
"82",1,"interpolated",2,11.2,9.116,13.284,0.446,0.359,0.534
"83",1,"interpolated",2,11.2,9.116,13.284,0.446,0.359,0.534
"84",1,"interpolated",2,11.2,9.116,13.284,0.446,0.359,0.534
