"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,5.286,4.06,6.512,0.441,0.309,0.574
"2",1,"interpolated",0,5.286,4.06,6.512,0.441,0.309,0.574
"3",1,"interpolated",0,5.286,4.06,6.512,0.441,0.309,0.574
"4",1,"interpolated",0,5.286,4.06,6.512,0.441,0.309,0.574
"5",1,"interpolated",0,5.286,4.06,6.512,0.441,0.309,0.574
"6",1,"interpolated",0,5.286,4.06,6.512,0.441,0.309,0.574
"7",1,"interpolated",0,5.286,4.06,6.512,0.441,0.309,0.574
"8",2,"interpolated",0,8.238,6.366,10.11,0.602,0.488,0.715
"9",2,"interpolated",0,8.238,6.366,10.11,0.602,0.488,0.715
"10",2,"interpolated",0,8.238,6.366,10.11,0.602,0.488,0.715
"11",2,"interpolated",0,8.238,6.366,10.11,0.602,0.488,0.715
"12",2,"interpolated",0,8.238,6.366,10.11,0.602,0.488,0.715
"13",2,"interpolated",0,8.238,6.366,10.11,0.602,0.488,0.715
"14",3,"interpolated",0,10.343,7.916,12.77,0.67,0.562,0.779
"15",3,"interpolated",0,10.343,7.916,12.77,0.67,0.562,0.779
"16",3,"interpolated",0,10.343,7.916,12.77,0.67,0.562,0.779
"17",3,"interpolated",0,10.343,7.916,12.77,0.67,0.562,0.779
"18",3,"interpolated",0,10.343,7.916,12.77,0.67,0.562,0.779
"19",3,"interpolated",0,10.343,7.916,12.77,0.67,0.562,0.779
"20",3,"interpolated",0,10.343,7.916,12.77,0.67,0.562,0.779
"21",4,"interpolated",0,12.086,9.178,14.993,0.719,0.61,0.828
"22",4,"interpolated",0,12.086,9.178,14.993,0.719,0.61,0.828
"23",4,"interpolated",0,12.086,9.178,14.993,0.719,0.61,0.828
"24",4,"interpolated",0,12.086,9.178,14.993,0.719,0.61,0.828
"25",4,"interpolated",0,12.086,9.178,14.993,0.719,0.61,0.828
"26",4,"interpolated",0,12.086,9.178,14.993,0.719,0.61,0.828
"27",5,"interpolated",0,13.571,10.23,16.913,0.757,0.645,0.868
"28",5,"interpolated",0,13.571,10.23,16.913,0.757,0.645,0.868
"29",5,"interpolated",0,13.571,10.23,16.913,0.757,0.645,0.868
"30",5,"interpolated",0,13.571,10.23,16.913,0.757,0.645,0.868
"31",5,"interpolated",0,13.571,10.23,16.913,0.757,0.645,0.868
"32",5,"interpolated",0,13.571,10.23,16.913,0.757,0.645,0.868
"33",5,"interpolated",0,13.571,10.23,16.913,0.757,0.645,0.868
"34",6,"interpolated",0,14.857,11.106,18.608,0.784,0.666,0.901
"35",6,"interpolated",0,14.857,11.106,18.608,0.784,0.666,0.901
"36",6,"interpolated",0,14.857,11.106,18.608,0.784,0.666,0.901
"37",6,"interpolated",0,14.857,11.106,18.608,0.784,0.666,0.901
"38",6,"interpolated",0,14.857,11.106,18.608,0.784,0.666,0.901
"39",6,"interpolated",0,14.857,11.106,18.608,0.784,0.666,0.901
"40",7,"observed",0,16,11.845,20.155,0.808,0.686,0.929
"41",1,"interpolated",1,5.286,4.077,6.494,0.441,0.308,0.574
"42",1,"interpolated",1,5.286,4.077,6.494,0.441,0.308,0.574
"43",1,"interpolated",1,5.286,4.077,6.494,0.441,0.308,0.574
"44",1,"interpolated",1,5.286,4.077,6.494,0.441,0.308,0.574
"45",1,"interpolated",1,5.286,4.077,6.494,0.441,0.308,0.574
"46",1,"interpolated",1,5.286,4.077,6.494,0.441,0.308,0.574
"47",1,"interpolated",1,5.286,4.077,6.494,0.441,0.308,0.574
"48",2,"interpolated",1,7.785,6.042,9.528,0.602,0.487,0.717
"49",2,"interpolated",1,7.785,6.042,9.528,0.602,0.487,0.717
"50",2,"interpolated",1,7.785,6.042,9.528,0.602,0.487,0.717
"51",2,"interpolated",1,7.785,6.042,9.528,0.602,0.487,0.717
"52",2,"interpolated",1,7.785,6.042,9.528,0.602,0.487,0.717
"53",2,"interpolated",1,7.785,6.042,9.528,0.602,0.487,0.717
"54",3,"interpolated",1,9.323,7.147,11.5,0.67,0.56,0.781
"55",3,"interpolated",1,9.323,7.147,11.5,0.67,0.56,0.781
"56",3,"interpolated",1,9.323,7.147,11.5,0.67,0.56,0.781
"57",3,"interpolated",1,9.323,7.147,11.5,0.67,0.56,0.781
"58",3,"interpolated",1,9.323,7.147,11.5,0.67,0.56,0.781
"59",3,"interpolated",1,9.323,7.147,11.5,0.67,0.56,0.781
"60",3,"interpolated",1,9.323,7.147,11.5,0.67,0.56,0.781
"61",4,"interpolated",1,10.421,7.899,12.942,0.719,0.608,0.83
"62",4,"interpolated",1,10.421,7.899,12.942,0.719,0.608,0.83
"63",4,"interpolated",1,10.421,7.899,12.942,0.719,0.608,0.83
"64",4,"interpolated",1,10.421,7.899,12.942,0.719,0.608,0.83
"65",4,"interpolated",1,10.421,7.899,12.942,0.719,0.608,0.83
"66",4,"interpolated",1,10.421,7.899,12.942,0.719,0.608,0.83
"67",5,"interpolated",1,11.255,8.452,14.057,0.757,0.643,0.87
"68",5,"interpolated",1,11.255,8.452,14.057,0.757,0.643,0.87
"69",5,"interpolated",1,11.255,8.452,14.057,0.757,0.643,0.87
"70",5,"interpolated",1,11.255,8.452,14.057,0.757,0.643,0.87
"71",5,"interpolated",1,11.255,8.452,14.057,0.757,0.643,0.87
"72",5,"interpolated",1,11.255,8.452,14.057,0.757,0.643,0.87
"73",5,"interpolated",1,11.255,8.452,14.057,0.757,0.643,0.87
"74",6,"interpolated",1,11.913,8.876,14.95,0.784,0.665,0.903
"75",6,"interpolated",1,11.913,8.876,14.95,0.784,0.665,0.903
"76",6,"interpolated",1,11.913,8.876,14.95,0.784,0.665,0.903
"77",6,"interpolated",1,11.913,8.876,14.95,0.784,0.665,0.903
"78",6,"interpolated",1,11.913,8.876,14.95,0.784,0.665,0.903
"79",6,"interpolated",1,11.913,8.876,14.95,0.784,0.665,0.903
"80",7,"observed",1,12.45,9.213,15.688,0.808,0.685,0.931
"81",1,"interpolated",2,5.286,4.062,6.509,0.441,0.31,0.573
"82",1,"interpolated",2,5.286,4.062,6.509,0.441,0.31,0.573
"83",1,"interpolated",2,5.286,4.062,6.509,0.441,0.31,0.573
"84",1,"interpolated",2,5.286,4.062,6.509,0.441,0.31,0.573
"85",1,"interpolated",2,5.286,4.062,6.509,0.441,0.31,0.573
"86",1,"interpolated",2,5.286,4.062,6.509,0.441,0.31,0.573
"87",1,"interpolated",2,5.286,4.062,6.509,0.441,0.31,0.573
"88",2,"interpolated",2,7.334,5.675,8.993,0.602,0.489,0.715
"89",2,"interpolated",2,7.334,5.675,8.993,0.602,0.489,0.715
"90",2,"interpolated",2,7.334,5.675,8.993,0.602,0.489,0.715
"91",2,"interpolated",2,7.334,5.675,8.993,0.602,0.489,0.715
"92",2,"interpolated",2,7.334,5.675,8.993,0.602,0.489,0.715
"93",2,"interpolated",2,7.334,5.675,8.993,0.602,0.489,0.715
"94",3,"interpolated",2,8.422,6.444,10.4,0.67,0.562,0.778
"95",3,"interpolated",2,8.422,6.444,10.4,0.67,0.562,0.778
"96",3,"interpolated",2,8.422,6.444,10.4,0.67,0.562,0.778
"97",3,"interpolated",2,8.422,6.444,10.4,0.67,0.562,0.778
"98",3,"interpolated",2,8.422,6.444,10.4,0.67,0.562,0.778
"99",3,"interpolated",2,8.422,6.444,10.4,0.67,0.562,0.778
"100",3,"interpolated",2,8.422,6.444,10.4,0.67,0.562,0.778
"101",4,"interpolated",2,9.096,6.882,11.311,0.719,0.611,0.827
"102",4,"interpolated",2,9.096,6.882,11.311,0.719,0.611,0.827
"103",4,"interpolated",2,9.096,6.882,11.311,0.719,0.611,0.827
"104",4,"interpolated",2,9.096,6.882,11.311,0.719,0.611,0.827
"105",4,"interpolated",2,9.096,6.882,11.311,0.719,0.611,0.827
"106",4,"interpolated",2,9.096,6.882,11.311,0.719,0.611,0.827
"107",5,"interpolated",2,9.556,7.162,11.949,0.757,0.646,0.868
"108",5,"interpolated",2,9.556,7.162,11.949,0.757,0.646,0.868
"109",5,"interpolated",2,9.556,7.162,11.949,0.757,0.646,0.868
"110",5,"interpolated",2,9.556,7.162,11.949,0.757,0.646,0.868
"111",5,"interpolated",2,9.556,7.162,11.949,0.757,0.646,0.868
"112",5,"interpolated",2,9.556,7.162,11.949,0.757,0.646,0.868
"113",5,"interpolated",2,9.556,7.162,11.949,0.757,0.646,0.868
"114",6,"interpolated",2,9.888,7.356,12.421,0.784,0.667,0.901
"115",6,"interpolated",2,9.888,7.356,12.421,0.784,0.667,0.901
"116",6,"interpolated",2,9.888,7.356,12.421,0.784,0.667,0.901
"117",6,"interpolated",2,9.888,7.356,12.421,0.784,0.667,0.901
"118",6,"interpolated",2,9.888,7.356,12.421,0.784,0.667,0.901
"119",6,"interpolated",2,9.888,7.356,12.421,0.784,0.667,0.901
"120",7,"observed",2,10.141,7.497,12.784,0.808,0.686,0.929
