"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,6.429,4.783,8.074,0.185,0.077,0.294
"2",1,"interpolated",0,6.429,4.783,8.074,0.185,0.077,0.294
"3",1,"interpolated",0,6.429,4.783,8.074,0.185,0.077,0.294
"4",1,"interpolated",0,6.429,4.783,8.074,0.185,0.077,0.294
"5",1,"interpolated",0,6.429,4.783,8.074,0.185,0.077,0.294
"6",1,"interpolated",0,6.429,4.783,8.074,0.185,0.077,0.294
"7",1,"interpolated",0,6.429,4.783,8.074,0.185,0.077,0.294
"8",2,"interpolated",0,11.667,8.892,14.441,0.321,0.189,0.454
"9",2,"interpolated",0,11.667,8.892,14.441,0.321,0.189,0.454
"10",2,"interpolated",0,11.667,8.892,14.441,0.321,0.189,0.454
"11",2,"interpolated",0,11.667,8.892,14.441,0.321,0.189,0.454
"12",2,"interpolated",0,11.667,8.892,14.441,0.321,0.189,0.454
"13",2,"interpolated",0,11.667,8.892,14.441,0.321,0.189,0.454
"14",3,"interpolated",0,16.029,12.271,19.786,0.418,0.28,0.556
"15",3,"interpolated",0,16.029,12.271,19.786,0.418,0.28,0.556
"16",3,"interpolated",0,16.029,12.271,19.786,0.418,0.28,0.556
"17",3,"interpolated",0,16.029,12.271,19.786,0.418,0.28,0.556
"18",3,"interpolated",0,16.029,12.271,19.786,0.418,0.28,0.556
"19",3,"interpolated",0,16.029,12.271,19.786,0.418,0.28,0.556
"20",3,"interpolated",0,16.029,12.271,19.786,0.418,0.28,0.556
"21",4,"interpolated",0,19.771,15.106,24.437,0.483,0.342,0.624
"22",4,"interpolated",0,19.771,15.106,24.437,0.483,0.342,0.624
"23",4,"interpolated",0,19.771,15.106,24.437,0.483,0.342,0.624
"24",4,"interpolated",0,19.771,15.106,24.437,0.483,0.342,0.624
"25",4,"interpolated",0,19.771,15.106,24.437,0.483,0.342,0.624
"26",4,"interpolated",0,19.771,15.106,24.437,0.483,0.342,0.624
"27",5,"interpolated",0,23.095,17.571,28.619,0.526,0.381,0.671
"28",5,"interpolated",0,23.095,17.571,28.619,0.526,0.381,0.671
"29",5,"interpolated",0,23.095,17.571,28.619,0.526,0.381,0.671
"30",5,"interpolated",0,23.095,17.571,28.619,0.526,0.381,0.671
"31",5,"interpolated",0,23.095,17.571,28.619,0.526,0.381,0.671
"32",5,"interpolated",0,23.095,17.571,28.619,0.526,0.381,0.671
"33",5,"interpolated",0,23.095,17.571,28.619,0.526,0.381,0.671
"34",6,"interpolated",0,26.143,19.789,32.496,0.556,0.403,0.708
"35",6,"interpolated",0,26.143,19.789,32.496,0.556,0.403,0.708
"36",6,"interpolated",0,26.143,19.789,32.496,0.556,0.403,0.708
"37",6,"interpolated",0,26.143,19.789,32.496,0.556,0.403,0.708
"38",6,"interpolated",0,26.143,19.789,32.496,0.556,0.403,0.708
"39",6,"interpolated",0,26.143,19.789,32.496,0.556,0.403,0.708
"40",7,"observed",0,29,21.828,36.172,0.583,0.423,0.744
"41",1,"interpolated",1,6.429,4.78,8.077,0.185,0.075,0.295
"42",1,"interpolated",1,6.429,4.78,8.077,0.185,0.075,0.295
"43",1,"interpolated",1,6.429,4.78,8.077,0.185,0.075,0.295
"44",1,"interpolated",1,6.429,4.78,8.077,0.185,0.075,0.295
"45",1,"interpolated",1,6.429,4.78,8.077,0.185,0.075,0.295
"46",1,"interpolated",1,6.429,4.78,8.077,0.185,0.075,0.295
"47",1,"interpolated",1,6.429,4.78,8.077,0.185,0.075,0.295
"48",2,"interpolated",1,11.308,8.649,13.967,0.321,0.188,0.455
"49",2,"interpolated",1,11.308,8.649,13.967,0.321,0.188,0.455
"50",2,"interpolated",1,11.308,8.649,13.967,0.321,0.188,0.455
"51",2,"interpolated",1,11.308,8.649,13.967,0.321,0.188,0.455
"52",2,"interpolated",1,11.308,8.649,13.967,0.321,0.188,0.455
"53",2,"interpolated",1,11.308,8.649,13.967,0.321,0.188,0.455
"54",3,"interpolated",1,15.13,11.598,18.663,0.418,0.279,0.557
"55",3,"interpolated",1,15.13,11.598,18.663,0.418,0.279,0.557
"56",3,"interpolated",1,15.13,11.598,18.663,0.418,0.279,0.557
"57",3,"interpolated",1,15.13,11.598,18.663,0.418,0.279,0.557
"58",3,"interpolated",1,15.13,11.598,18.663,0.418,0.279,0.557
"59",3,"interpolated",1,15.13,11.598,18.663,0.418,0.279,0.557
"60",3,"interpolated",1,15.13,11.598,18.663,0.418,0.279,0.557
"61",4,"interpolated",1,18.222,13.886,22.558,0.483,0.342,0.624
"62",4,"interpolated",1,18.222,13.886,22.558,0.483,0.342,0.624
"63",4,"interpolated",1,18.222,13.886,22.558,0.483,0.342,0.624
"64",4,"interpolated",1,18.222,13.886,22.558,0.483,0.342,0.624
"65",4,"interpolated",1,18.222,13.886,22.558,0.483,0.342,0.624
"66",4,"interpolated",1,18.222,13.886,22.558,0.483,0.342,0.624
"67",5,"interpolated",1,20.803,15.724,25.882,0.526,0.381,0.671
"68",5,"interpolated",1,20.803,15.724,25.882,0.526,0.381,0.671
"69",5,"interpolated",1,20.803,15.724,25.882,0.526,0.381,0.671
"70",5,"interpolated",1,20.803,15.724,25.882,0.526,0.381,0.671
"71",5,"interpolated",1,20.803,15.724,25.882,0.526,0.381,0.671
"72",5,"interpolated",1,20.803,15.724,25.882,0.526,0.381,0.671
"73",5,"interpolated",1,20.803,15.724,25.882,0.526,0.381,0.671
"74",6,"interpolated",1,23.017,17.25,28.784,0.556,0.403,0.708
"75",6,"interpolated",1,23.017,17.25,28.784,0.556,0.403,0.708
"76",6,"interpolated",1,23.017,17.25,28.784,0.556,0.403,0.708
"77",6,"interpolated",1,23.017,17.25,28.784,0.556,0.403,0.708
"78",6,"interpolated",1,23.017,17.25,28.784,0.556,0.403,0.708
"79",6,"interpolated",1,23.017,17.25,28.784,0.556,0.403,0.708
"80",7,"observed",1,24.96,18.553,31.366,0.583,0.422,0.744
"81",1,"interpolated",2,6.429,4.786,8.071,0.185,0.074,0.296
"82",1,"interpolated",2,6.429,4.786,8.071,0.185,0.074,0.296
"83",1,"interpolated",2,6.429,4.786,8.071,0.185,0.074,0.296
"84",1,"interpolated",2,6.429,4.786,8.071,0.185,0.074,0.296
"85",1,"interpolated",2,6.429,4.786,8.071,0.185,0.074,0.296
"86",1,"interpolated",2,6.429,4.786,8.071,0.185,0.074,0.296
"87",1,"interpolated",2,6.429,4.786,8.071,0.185,0.074,0.296
"88",2,"interpolated",2,10.848,8.299,13.397,0.321,0.187,0.456
"89",2,"interpolated",2,10.848,8.299,13.397,0.321,0.187,0.456
"90",2,"interpolated",2,10.848,8.299,13.397,0.321,0.187,0.456
"91",2,"interpolated",2,10.848,8.299,13.397,0.321,0.187,0.456
"92",2,"interpolated",2,10.848,8.299,13.397,0.321,0.187,0.456
"93",2,"interpolated",2,10.848,8.299,13.397,0.321,0.187,0.456
"94",3,"interpolated",2,14.073,10.721,17.425,0.418,0.279,0.557
"95",3,"interpolated",2,14.073,10.721,17.425,0.418,0.279,0.557
"96",3,"interpolated",2,14.073,10.721,17.425,0.418,0.279,0.557
"97",3,"interpolated",2,14.073,10.721,17.425,0.418,0.279,0.557
"98",3,"interpolated",2,14.073,10.721,17.425,0.418,0.279,0.557
"99",3,"interpolated",2,14.073,10.721,17.425,0.418,0.279,0.557
"100",3,"interpolated",2,14.073,10.721,17.425,0.418,0.279,0.557
"101",4,"interpolated",2,16.531,12.43,20.631,0.483,0.342,0.624
"102",4,"interpolated",2,16.531,12.43,20.631,0.483,0.342,0.624
"103",4,"interpolated",2,16.531,12.43,20.631,0.483,0.342,0.624
"104",4,"interpolated",2,16.531,12.43,20.631,0.483,0.342,0.624
"105",4,"interpolated",2,16.531,12.43,20.631,0.483,0.342,0.624
"106",4,"interpolated",2,16.531,12.43,20.631,0.483,0.342,0.624
"107",5,"interpolated",2,18.465,13.679,23.251,0.526,0.382,0.67
"108",5,"interpolated",2,18.465,13.679,23.251,0.526,0.382,0.67
"109",5,"interpolated",2,18.465,13.679,23.251,0.526,0.382,0.67
"110",5,"interpolated",2,18.465,13.679,23.251,0.526,0.382,0.67
"111",5,"interpolated",2,18.465,13.679,23.251,0.526,0.382,0.67
"112",5,"interpolated",2,18.465,13.679,23.251,0.526,0.382,0.67
"113",5,"interpolated",2,18.465,13.679,23.251,0.526,0.382,0.67
"114",6,"interpolated",2,20.027,14.623,25.432,0.556,0.406,0.705
"115",6,"interpolated",2,20.027,14.623,25.432,0.556,0.406,0.705
"116",6,"interpolated",2,20.027,14.623,25.432,0.556,0.406,0.705
"117",6,"interpolated",2,20.027,14.623,25.432,0.556,0.406,0.705
"118",6,"interpolated",2,20.027,14.623,25.432,0.556,0.406,0.705
"119",6,"interpolated",2,20.027,14.623,25.432,0.556,0.406,0.705
