"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,7.1,5.621,8.579,0.144,0.073,0.215
"2",1,"interpolated",0,7.1,5.621,8.579,0.144,0.073,0.215
"3",1,"interpolated",0,7.1,5.621,8.579,0.144,0.073,0.215
"4",1,"interpolated",0,7.1,5.621,8.579,0.144,0.073,0.215
"5",1,"interpolated",0,7.1,5.621,8.579,0.144,0.073,0.215
"6",1,"interpolated",0,7.1,5.621,8.579,0.144,0.073,0.215
"7",1,"interpolated",0,7.1,5.621,8.579,0.144,0.073,0.215
"8",2,"interpolated",0,13.178,10.702,15.654,0.264,0.166,0.363
"9",2,"interpolated",0,13.178,10.702,15.654,0.264,0.166,0.363
"10",2,"interpolated",0,13.178,10.702,15.654,0.264,0.166,0.363
"11",2,"interpolated",0,13.178,10.702,15.654,0.264,0.166,0.363
"12",2,"interpolated",0,13.178,10.702,15.654,0.264,0.166,0.363
"13",2,"interpolated",0,13.178,10.702,15.654,0.264,0.166,0.363
"14",3,"interpolated",0,18.4,15.156,21.644,0.364,0.256,0.472
"15",3,"interpolated",0,18.4,15.156,21.644,0.364,0.256,0.472
"16",3,"interpolated",0,18.4,15.156,21.644,0.364,0.256,0.472
"17",3,"interpolated",0,18.4,15.156,21.644,0.364,0.256,0.472
"18",3,"interpolated",0,18.4,15.156,21.644,0.364,0.256,0.472
"19",3,"interpolated",0,18.4,15.156,21.644,0.364,0.256,0.472
"20",3,"interpolated",0,18.4,15.156,21.644,0.364,0.256,0.472
"21",4,"interpolated",0,22.914,19.031,26.797,0.446,0.336,0.556
"22",4,"interpolated",0,22.914,19.031,26.797,0.446,0.336,0.556
"23",4,"interpolated",0,22.914,19.031,26.797,0.446,0.336,0.556
"24",4,"interpolated",0,22.914,19.031,26.797,0.446,0.336,0.556
"25",4,"interpolated",0,22.914,19.031,26.797,0.446,0.336,0.556
"26",4,"interpolated",0,22.914,19.031,26.797,0.446,0.336,0.556
"27",5,"interpolated",0,26.849,22.407,31.291,0.512,0.402,0.622
"28",5,"interpolated",0,26.849,22.407,31.291,0.512,0.402,0.622
"29",5,"interpolated",0,26.849,22.407,31.291,0.512,0.402,0.622
"30",5,"interpolated",0,26.849,22.407,31.291,0.512,0.402,0.622
"31",5,"interpolated",0,26.849,22.407,31.291,0.512,0.402,0.622
"32",5,"interpolated",0,26.849,22.407,31.291,0.512,0.402,0.622
"33",5,"interpolated",0,26.849,22.407,31.291,0.512,0.402,0.622
"34",6,"interpolated",0,30.314,25.366,35.262,0.565,0.456,0.675
"35",6,"interpolated",0,30.314,25.366,35.262,0.565,0.456,0.675
"36",6,"interpolated",0,30.314,25.366,35.262,0.565,0.456,0.675
"37",6,"interpolated",0,30.314,25.366,35.262,0.565,0.456,0.675
"38",6,"interpolated",0,30.314,25.366,35.262,0.565,0.456,0.675
"39",6,"interpolated",0,30.314,25.366,35.262,0.565,0.456,0.675
"40",7,"interpolated",0,33.4,27.979,38.821,0.609,0.499,0.718
"41",1,"interpolated",1,7.1,5.625,8.575,0.144,0.074,0.213
"42",1,"interpolated",1,7.1,5.625,8.575,0.144,0.074,0.213
"43",1,"interpolated",1,7.1,5.625,8.575,0.144,0.074,0.213
"44",1,"interpolated",1,7.1,5.625,8.575,0.144,0.074,0.213
"45",1,"interpolated",1,7.1,5.625,8.575,0.144,0.074,0.213
"46",1,"interpolated",1,7.1,5.625,8.575,0.144,0.074,0.213
"47",1,"interpolated",1,7.1,5.625,8.575,0.144,0.074,0.213
"48",2,"interpolated",1,12.851,10.512,15.191,0.264,0.168,0.361
"49",2,"interpolated",1,12.851,10.512,15.191,0.264,0.168,0.361
"50",2,"interpolated",1,12.851,10.512,15.191,0.264,0.168,0.361
"51",2,"interpolated",1,12.851,10.512,15.191,0.264,0.168,0.361
"52",2,"interpolated",1,12.851,10.512,15.191,0.264,0.168,0.361
"53",2,"interpolated",1,12.851,10.512,15.191,0.264,0.168,0.361
"54",3,"interpolated",1,17.564,14.583,20.546,0.364,0.259,0.47
"55",3,"interpolated",1,17.564,14.583,20.546,0.364,0.259,0.47
"56",3,"interpolated",1,17.564,14.583,20.546,0.364,0.259,0.47
"57",3,"interpolated",1,17.564,14.583,20.546,0.364,0.259,0.47
"58",3,"interpolated",1,17.564,14.583,20.546,0.364,0.259,0.47
"59",3,"interpolated",1,17.564,14.583,20.546,0.364,0.259,0.47
"60",3,"interpolated",1,17.564,14.583,20.546,0.364,0.259,0.47
"61",4,"interpolated",1,21.473,17.946,25,0.446,0.338,0.554
"62",4,"interpolated",1,21.473,17.946,25,0.446,0.338,0.554
"63",4,"interpolated",1,21.473,17.946,25,0.446,0.338,0.554
"64",4,"interpolated",1,21.473,17.946,25,0.446,0.338,0.554
"65",4,"interpolated",1,21.473,17.946,25,0.446,0.338,0.554
"66",4,"interpolated",1,21.473,17.946,25,0.446,0.338,0.554
"67",5,"interpolated",1,24.755,20.739,28.772,0.512,0.404,0.62
"68",5,"interpolated",1,24.755,20.739,28.772,0.512,0.404,0.62
"69",5,"interpolated",1,24.755,20.739,28.772,0.512,0.404,0.62
"70",5,"interpolated",1,24.755,20.739,28.772,0.512,0.404,0.62
"71",5,"interpolated",1,24.755,20.739,28.772,0.512,0.404,0.62
"72",5,"interpolated",1,24.755,20.739,28.772,0.512,0.404,0.62
"73",5,"interpolated",1,24.755,20.739,28.772,0.512,0.404,0.62
"74",6,"interpolated",1,27.546,23.081,32.01,0.565,0.458,0.673
"75",6,"interpolated",1,27.546,23.081,32.01,0.565,0.458,0.673
"76",6,"interpolated",1,27.546,23.081,32.01,0.565,0.458,0.673
"77",6,"interpolated",1,27.546,23.081,32.01,0.565,0.458,0.673
"78",6,"interpolated",1,27.546,23.081,32.01,0.565,0.458,0.673
"79",6,"interpolated",1,27.546,23.081,32.01,0.565,0.458,0.673
"80",7,"interpolated",1,29.946,25.07,34.823,0.609,0.501,0.716
"81",1,"interpolated",2,7.1,5.591,8.609,0.144,0.075,0.213
"82",1,"interpolated",2,7.1,5.591,8.609,0.144,0.075,0.213
"83",1,"interpolated",2,7.1,5.591,8.609,0.144,0.075,0.213
"84",1,"interpolated",2,7.1,5.591,8.609,0.144,0.075,0.213
"85",1,"interpolated",2,7.1,5.591,8.609,0.144,0.075,0.213
"86",1,"interpolated",2,7.1,5.591,8.609,0.144,0.075,0.213
"87",1,"interpolated",2,7.1,5.591,8.609,0.144,0.075,0.213
"88",2,"interpolated",2,12.413,10.125,14.701,0.264,0.168,0.361
"89",2,"interpolated",2,12.413,10.125,14.701,0.264,0.168,0.361
"90",2,"interpolated",2,12.413,10.125,14.701,0.264,0.168,0.361
"91",2,"interpolated",2,12.413,10.125,14.701,0.264,0.168,0.361
"92",2,"interpolated",2,12.413,10.125,14.701,0.264,0.168,0.361
"93",2,"interpolated",2,12.413,10.125,14.701,0.264,0.168,0.361
"94",3,"interpolated",2,16.538,13.659,19.417,0.364,0.259,0.47
"95",3,"interpolated",2,16.538,13.659,19.417,0.364,0.259,0.47
"96",3,"interpolated",2,16.538,13.659,19.417,0.364,0.259,0.47
"97",3,"interpolated",2,16.538,13.659,19.417,0.364,0.259,0.47
"98",3,"interpolated",2,16.538,13.659,19.417,0.364,0.259,0.47
"99",3,"interpolated",2,16.538,13.659,19.417,0.364,0.259,0.47
"100",3,"interpolated",2,16.538,13.659,19.417,0.364,0.259,0.47
"101",4,"interpolated",2,19.833,16.426,23.241,0.446,0.338,0.554
"102",4,"interpolated",2,19.833,16.426,23.241,0.446,0.338,0.554
"103",4,"interpolated",2,19.833,16.426,23.241,0.446,0.338,0.554
"104",4,"interpolated",2,19.833,16.426,23.241,0.446,0.338,0.554
"105",4,"interpolated",2,19.833,16.426,23.241,0.446,0.338,0.554
"106",4,"interpolated",2,19.833,16.426,23.241,0.446,0.338,0.554
"107",5,"interpolated",2,22.527,18.629,26.424,0.512,0.404,0.62
"108",5,"interpolated",2,22.527,18.629,26.424,0.512,0.404,0.62
"109",5,"interpolated",2,22.527,18.629,26.424,0.512,0.404,0.62
"110",5,"interpolated",2,22.527,18.629,26.424,0.512,0.404,0.62
"111",5,"interpolated",2,22.527,18.629,26.424,0.512,0.404,0.62
"112",5,"interpolated",2,22.527,18.629,26.424,0.512,0.404,0.62
"113",5,"interpolated",2,22.527,18.629,26.424,0.512,0.404,0.62
"114",6,"interpolated",2,24.769,20.418,29.121,0.565,0.457,0.673
"115",6,"interpolated",2,24.769,20.418,29.121,0.565,0.457,0.673
"116",6,"interpolated",2,24.769,20.418,29.121,0.565,0.457,0.673
"117",6,"interpolated",2,24.769,20.418,29.121,0.565,0.457,0.673
"118",6,"interpolated",2,24.769,20.418,29.121,0.565,0.457,0.673
"119",6,"interpolated",2,24.769,20.418,29.121,0.565,0.457,0.673
"120",7,"interpolated",2,26.665,21.895,31.435,0.609,0.5,0.717
