"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"79",9,"interpolated",1,25.721,21.949,29.494,0.709,0.644,0.773
"80",10,"interpolated",1,26.811,22.818,30.804,0.728,0.665,0.791
"81",1,"interpolated",2,6.35,5.398,7.302,0.216,0.159,0.274
"82",1,"interpolated",2,6.35,5.398,7.302,0.216,0.159,0.274
"83",1,"interpolated",2,6.35,5.398,7.302,0.216,0.159,0.274
"84",1,"interpolated",2,6.35,5.398,7.302,0.216,0.159,0.274
"85",1,"interpolated",2,6.35,5.398,7.302,0.216,0.159,0.274
"86",2,"interpolated",2,10.441,9.011,11.871,0.353,0.284,0.422
"87",2,"interpolated",2,10.441,9.011,11.871,0.353,0.284,0.422
"88",2,"interpolated",2,10.441,9.011,11.871,0.353,0.284,0.422
"89",2,"interpolated",2,10.441,9.011,11.871,0.353,0.284,0.422
"90",3,"interpolated",2,13.297,11.484,15.11,0.449,0.375,0.522
"91",3,"interpolated",2,13.297,11.484,15.11,0.449,0.375,0.522
"92",3,"interpolated",2,13.297,11.484,15.11,0.449,0.375,0.522
"93",3,"interpolated",2,13.297,11.484,15.11,0.449,0.375,0.522
"94",4,"interpolated",2,15.403,13.25,17.556,0.52,0.447,0.594
"95",4,"interpolated",2,15.403,13.25,17.556,0.52,0.447,0.594
"96",4,"interpolated",2,15.403,13.25,17.556,0.52,0.447,0.594
"97",4,"interpolated",2,15.403,13.25,17.556,0.52,0.447,0.594
"98",4,"interpolated",2,15.403,13.25,17.556,0.52,0.447,0.594
"99",5,"interpolated",2,17.021,14.566,19.477,0.576,0.504,0.648
"100",5,"interpolated",2,17.021,14.566,19.477,0.576,0.504,0.648
"101",5,"interpolated",2,17.021,14.566,19.477,0.576,0.504,0.648
"102",5,"interpolated",2,17.021,14.566,19.477,0.576,0.504,0.648
"103",6,"interpolated",2,18.303,15.58,21.025,0.62,0.55,0.691
"104",6,"interpolated",2,18.303,15.58,21.025,0.62,0.55,0.691
"105",6,"interpolated",2,18.303,15.58,21.025,0.62,0.55,0.691
"106",6,"interpolated",2,18.303,15.58,21.025,0.62,0.55,0.691
"107",7,"interpolated",2,19.343,16.385,22.301,0.656,0.588,0.724
"108",7,"interpolated",2,19.343,16.385,22.301,0.656,0.588,0.724
"109",7,"interpolated",2,19.343,16.385,22.301,0.656,0.588,0.724
"110",7,"interpolated",2,19.343,16.385,22.301,0.656,0.588,0.724
"111",7,"interpolated",2,19.343,16.385,22.301,0.656,0.588,0.724
"112",8,"interpolated",2,20.204,17.038,23.371,0.685,0.619,0.751
"113",8,"interpolated",2,20.204,17.038,23.371,0.685,0.619,0.751
"114",8,"interpolated",2,20.204,17.038,23.371,0.685,0.619,0.751
"115",8,"interpolated",2,20.204,17.038,23.371,0.685,0.619,0.751
"116",9,"interpolated",2,20.929,17.579,24.279,0.709,0.645,0.773
"117",9,"interpolated",2,20.929,17.579,24.279,0.709,0.645,0.773
"118",9,"interpolated",2,20.929,17.579,24.279,0.709,0.645,0.773
"119",9,"interpolated",2,20.929,17.579,24.279,0.709,0.645,0.773
"120",10,"interpolated",2,21.548,18.034,25.062,0.728,0.666,0.791
