"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,11.143,9.948,12.338,0.265,0.22,0.309
"2",1,"interpolated",0,11.143,9.948,12.338,0.265,0.22,0.309
"3",1,"interpolated",0,11.143,9.948,12.338,0.265,0.22,0.309
"4",1,"interpolated",0,11.143,9.948,12.338,0.265,0.22,0.309
"5",1,"interpolated",0,11.143,9.948,12.338,0.265,0.22,0.309
"6",2,"interpolated",0,19.338,17.486,21.19,0.436,0.382,0.489
"7",2,"interpolated",0,19.338,17.486,21.19,0.436,0.382,0.489
"8",2,"interpolated",0,19.338,17.486,21.19,0.436,0.382,0.489
"9",2,"interpolated",0,19.338,17.486,21.19,0.436,0.382,0.489
"10",3,"interpolated",0,25.626,23.289,27.963,0.55,0.497,0.602
"11",3,"interpolated",0,25.626,23.289,27.963,0.55,0.497,0.602
"12",3,"interpolated",0,25.626,23.289,27.963,0.55,0.497,0.602
"13",3,"interpolated",0,25.626,23.289,27.963,0.55,0.497,0.602
"14",4,"interpolated",0,30.643,27.892,33.394,0.628,0.578,0.678
"15",4,"interpolated",0,30.643,27.892,33.394,0.628,0.578,0.678
"16",4,"interpolated",0,30.643,27.892,33.394,0.628,0.578,0.678
"17",4,"interpolated",0,30.643,27.892,33.394,0.628,0.578,0.678
"18",4,"interpolated",0,30.643,27.892,33.394,0.628,0.578,0.678
"19",5,"interpolated",0,34.787,31.66,37.914,0.684,0.637,0.731
"20",5,"interpolated",0,34.787,31.66,37.914,0.684,0.637,0.731
"21",5,"interpolated",0,34.787,31.66,37.914,0.684,0.637,0.731
"22",5,"interpolated",0,34.787,31.66,37.914,0.684,0.637,0.731
"23",6,"interpolated",0,38.307,34.827,41.787,0.725,0.681,0.769
"24",6,"interpolated",0,38.307,34.827,41.787,0.725,0.681,0.769
"25",6,"interpolated",0,38.307,34.827,41.787,0.725,0.681,0.769
"26",6,"interpolated",0,38.307,34.827,41.787,0.725,0.681,0.769
"27",7,"interpolated",0,41.368,37.553,45.182,0.757,0.715,0.798
"28",7,"interpolated",0,41.368,37.553,45.182,0.757,0.715,0.798
"29",7,"interpolated",0,41.368,37.553,45.182,0.757,0.715,0.798
"30",7,"interpolated",0,41.368,37.553,45.182,0.757,0.715,0.798
"31",7,"interpolated",0,41.368,37.553,45.182,0.757,0.715,0.798
