"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,12.857,10.811,14.904,0.363,0.281,0.445
"2",1,"interpolated",0,12.857,10.811,14.904,0.363,0.281,0.445
"3",1,"interpolated",0,12.857,10.811,14.904,0.363,0.281,0.445
"4",1,"interpolated",0,12.857,10.811,14.904,0.363,0.281,0.445
"5",1,"interpolated",0,12.857,10.811,14.904,0.363,0.281,0.445
"6",1,"interpolated",0,12.857,10.811,14.904,0.363,0.281,0.445
"7",1,"interpolated",0,12.857,10.811,14.904,0.363,0.281,0.445
"8",2,"interpolated",0,21.048,17.997,24.098,0.535,0.458,0.612
"9",2,"interpolated",0,21.048,17.997,24.098,0.535,0.458,0.612
"10",2,"interpolated",0,21.048,17.997,24.098,0.535,0.458,0.612
"11",2,"interpolated",0,21.048,17.997,24.098,0.535,0.458,0.612
"12",2,"interpolated",0,21.048,17.997,24.098,0.535,0.458,0.612
"13",2,"interpolated",0,21.048,17.997,24.098,0.535,0.458,0.612
"14",3,"interpolated",0,27.029,23.199,30.858,0.627,0.552,0.701
"15",3,"interpolated",0,27.029,23.199,30.858,0.627,0.552,0.701
"16",3,"interpolated",0,27.029,23.199,30.858,0.627,0.552,0.701
"17",3,"interpolated",0,27.029,23.199,30.858,0.627,0.552,0.701
"18",3,"interpolated",0,27.029,23.199,30.858,0.627,0.552,0.701
"19",3,"interpolated",0,27.029,23.199,30.858,0.627,0.552,0.701
"20",3,"interpolated",0,27.029,23.199,30.858,0.627,0.552,0.701
"21",4,"interpolated",0,31.829,27.352,36.305,0.69,0.616,0.765
"22",4,"interpolated",0,31.829,27.352,36.305,0.69,0.616,0.765
"23",4,"interpolated",0,31.829,27.352,36.305,0.69,0.616,0.765
"24",4,"interpolated",0,31.829,27.352,36.305,0.69,0.616,0.765
"25",4,"interpolated",0,31.829,27.352,36.305,0.69,0.616,0.765
"26",4,"interpolated",0,31.829,27.352,36.305,0.69,0.616,0.765
"27",5,"interpolated",0,35.81,30.76,40.859,0.741,0.665,0.816
"28",5,"interpolated",0,35.81,30.76,40.859,0.741,0.665,0.816
"29",5,"interpolated",0,35.81,30.76,40.859,0.741,0.665,0.816
"30",5,"interpolated",0,35.81,30.76,40.859,0.741,0.665,0.816
"31",5,"interpolated",0,35.81,30.76,40.859,0.741,0.665,0.816
"32",5,"interpolated",0,35.81,30.76,40.859,0.741,0.665,0.816
"33",5,"interpolated",0,35.81,30.76,40.859,0.741,0.665,0.816
"34",6,"interpolated",0,39.143,33.551,44.735,0.778,0.699,0.856
"35",6,"interpolated",0,39.143,33.551,44.735,0.778,0.699,0.856
"36",6,"interpolated",0,39.143,33.551,44.735,0.778,0.699,0.856
"37",6,"interpolated",0,39.143,33.551,44.735,0.778,0.699,0.856
"38",6,"interpolated",0,39.143,33.551,44.735,0.778,0.699,0.856
"39",6,"interpolated",0,39.143,33.551,44.735,0.778,0.699,0.856
"40",7,"observed",0,42,35.861,48.139,0.81,0.729,0.89
"41",1,"interpolated",1,12.857,10.826,14.888,0.363,0.281,0.445
"42",1,"interpolated",1,12.857,10.826,14.888,0.363,0.281,0.445
"43",1,"interpolated",1,12.857,10.826,14.888,0.363,0.281,0.445
"44",1,"interpolated",1,12.857,10.826,14.888,0.363,0.281,0.445
"45",1,"interpolated",1,12.857,10.826,14.888,0.363,0.281,0.445
"46",1,"interpolated",1,12.857,10.826,14.888,0.363,0.281,0.445
"47",1,"interpolated",1,12.857,10.826,14.888,0.363,0.281,0.445
"48",2,"interpolated",1,19.995,17.084,22.905,0.535,0.457,0.612
"49",2,"interpolated",1,19.995,17.084,22.905,0.535,0.457,0.612
"50",2,"interpolated",1,19.995,17.084,22.905,0.535,0.457,0.612
"51",2,"interpolated",1,19.995,17.084,22.905,0.535,0.457,0.612
"52",2,"interpolated",1,19.995,17.084,22.905,0.535,0.457,0.612
"53",2,"interpolated",1,19.995,17.084,22.905,0.535,0.457,0.612
"54",3,"interpolated",1,24.639,21.062,28.216,0.627,0.552,0.701
"55",3,"interpolated",1,24.639,21.062,28.216,0.627,0.552,0.701
"56",3,"interpolated",1,24.639,21.062,28.216,0.627,0.552,0.701
"57",3,"interpolated",1,24.639,21.062,28.216,0.627,0.552,0.701
"58",3,"interpolated",1,24.639,21.062,28.216,0.627,0.552,0.701
"59",3,"interpolated",1,24.639,21.062,28.216,0.627,0.552,0.701
"60",3,"interpolated",1,24.639,21.062,28.216,0.627,0.552,0.701
"61",4,"interpolated",1,27.98,23.879,32.081,0.69,0.617,0.764
"62",4,"interpolated",1,27.98,23.879,32.081,0.69,0.617,0.764
"63",4,"interpolated",1,27.98,23.879,32.081,0.69,0.617,0.764
"64",4,"interpolated",1,27.98,23.879,32.081,0.69,0.617,0.764
"65",4,"interpolated",1,27.98,23.879,32.081,0.69,0.617,0.764
"66",4,"interpolated",1,27.98,23.879,32.081,0.69,0.617,0.764
"67",5,"interpolated",1,30.517,25.994,35.039,0.741,0.666,0.815
"68",5,"interpolated",1,30.517,25.994,35.039,0.741,0.666,0.815
"69",5,"interpolated",1,30.517,25.994,35.039,0.741,0.666,0.815
"70",5,"interpolated",1,30.517,25.994,35.039,0.741,0.666,0.815
"71",5,"interpolated",1,30.517,25.994,35.039,0.741,0.666,0.815
"72",5,"interpolated",1,30.517,25.994,35.039,0.741,0.666,0.815
"73",5,"interpolated",1,30.517,25.994,35.039,0.741,0.666,0.815
"74",6,"interpolated",1,32.504,27.633,37.375,0.778,0.701,0.855
"75",6,"interpolated",1,32.504,27.633,37.375,0.778,0.701,0.855
"76",6,"interpolated",1,32.504,27.633,37.375,0.778,0.701,0.855
"77",6,"interpolated",1,32.504,27.633,37.375,0.778,0.701,0.855
"78",6,"interpolated",1,32.504,27.633,37.375,0.778,0.701,0.855
"79",6,"interpolated",1,32.504,27.633,37.375,0.778,0.701,0.855
"80",7,"observed",1,34.107,28.943,39.271,0.81,0.73,0.889
"81",1,"interpolated",2,12.857,10.844,14.87,0.363,0.281,0.445
"82",1,"interpolated",2,12.857,10.844,14.87,0.363,0.281,0.445
"83",1,"interpolated",2,12.857,10.844,14.87,0.363,0.281,0.445
"84",1,"interpolated",2,12.857,10.844,14.87,0.363,0.281,0.445
"85",1,"interpolated",2,12.857,10.844,14.87,0.363,0.281,0.445
"86",1,"interpolated",2,12.857,10.844,14.87,0.363,0.281,0.445
"87",1,"interpolated",2,12.857,10.844,14.87,0.363,0.281,0.445
"88",2,"interpolated",2,18.866,16.165,21.568,0.535,0.458,0.612
"89",2,"interpolated",2,18.866,16.165,21.568,0.535,0.458,0.612
"90",2,"interpolated",2,18.866,16.165,21.568,0.535,0.458,0.612
"91",2,"interpolated",2,18.866,16.165,21.568,0.535,0.458,0.612
"92",2,"interpolated",2,18.866,16.165,21.568,0.535,0.458,0.612
"93",2,"interpolated",2,18.866,16.165,21.568,0.535,0.458,0.612
"94",3,"interpolated",2,22.348,19.117,25.58,0.627,0.553,0.701
"95",3,"interpolated",2,22.348,19.117,25.58,0.627,0.553,0.701
"96",3,"interpolated",2,22.348,19.117,25.58,0.627,0.553,0.701
"97",3,"interpolated",2,22.348,19.117,25.58,0.627,0.553,0.701
"98",3,"interpolated",2,22.348,19.117,25.58,0.627,0.553,0.701
"99",3,"interpolated",2,22.348,19.117,25.58,0.627,0.553,0.701
"100",3,"interpolated",2,22.348,19.117,25.58,0.627,0.553,0.701
"101",4,"interpolated",2,24.62,20.971,28.269,0.69,0.617,0.764
"102",4,"interpolated",2,24.62,20.971,28.269,0.69,0.617,0.764
"103",4,"interpolated",2,24.62,20.971,28.269,0.69,0.617,0.764
