"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,17.4,14.685,20.115,0.379,0.308,0.45
"2",1,"interpolated",0,17.4,14.685,20.115,0.379,0.308,0.45
"3",1,"interpolated",0,17.4,14.685,20.115,0.379,0.308,0.45
"4",1,"interpolated",0,17.4,14.685,20.115,0.379,0.308,0.45
"5",1,"interpolated",0,17.4,14.685,20.115,0.379,0.308,0.45
"6",1,"interpolated",0,17.4,14.685,20.115,0.379,0.308,0.45
"7",2,"interpolated",0,28.2,24.016,32.384,0.517,0.438,0.596
"8",2,"interpolated",0,28.2,24.016,32.384,0.517,0.438,0.596
"9",2,"interpolated",0,28.2,24.016,32.384,0.517,0.438,0.596
"10",2,"interpolated",0,28.2,24.016,32.384,0.517,0.438,0.596
"11",2,"interpolated",0,28.2,24.016,32.384,0.517,0.438,0.596
"12",2,"interpolated",0,28.2,24.016,32.384,0.517,0.438,0.596
"13",3,"interpolated",0,36.6,31.319,41.881,0.609,0.526,0.693
"14",3,"interpolated",0,36.6,31.319,41.881,0.609,0.526,0.693
"15",3,"interpolated",0,36.6,31.319,41.881,0.609,0.526,0.693
"16",3,"interpolated",0,36.6,31.319,41.881,0.609,0.526,0.693
"17",3,"interpolated",0,36.6,31.319,41.881,0.609,0.526,0.693
"18",3,"interpolated",0,36.6,31.319,41.881,0.609,0.526,0.693
"19",4,"interpolated",0,43.4,37.186,49.614,0.678,0.587,0.769
"20",5,"observed",0,49,41.887,56.113,0.735,0.638,0.832
"21",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"22",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"23",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"24",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"25",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"26",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"27",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"28",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"29",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"30",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"31",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"32",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"33",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"34",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
"35",6,"extrapolated",0,53.612,45.536,61.688,0.782,0.683,0.881
