"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,13.571,11.802,15.34,0.526,0.465,0.588
"2",1,"interpolated",0,13.571,11.802,15.34,0.526,0.465,0.588
"3",1,"interpolated",0,13.571,11.802,15.34,0.526,0.465,0.588
"4",1,"interpolated",0,13.571,11.802,15.34,0.526,0.465,0.588
"5",1,"interpolated",0,13.571,11.802,15.34,0.526,0.465,0.588
"6",1,"interpolated",0,13.571,11.802,15.34,0.526,0.465,0.588
"7",1,"interpolated",0,13.571,11.802,15.34,0.526,0.465,0.588
"8",2,"interpolated",0,20,17.281,22.719,0.638,0.578,0.698
"9",2,"interpolated",0,20,17.281,22.719,0.638,0.578,0.698
"10",2,"interpolated",0,20,17.281,22.719,0.638,0.578,0.698
"11",2,"interpolated",0,20,17.281,22.719,0.638,0.578,0.698
"12",2,"interpolated",0,20,17.281,22.719,0.638,0.578,0.698
"13",2,"interpolated",0,20,17.281,22.719,0.638,0.578,0.698
"14",3,"interpolated",0,24.914,21.45,28.379,0.701,0.642,0.76
"15",3,"interpolated",0,24.914,21.45,28.379,0.701,0.642,0.76
"16",3,"interpolated",0,24.914,21.45,28.379,0.701,0.642,0.76
"17",3,"interpolated",0,24.914,21.45,28.379,0.701,0.642,0.76
"18",3,"interpolated",0,24.914,21.45,28.379,0.701,0.642,0.76
"19",3,"interpolated",0,24.914,21.45,28.379,0.701,0.642,0.76
"20",3,"interpolated",0,24.914,21.45,28.379,0.701,0.642,0.76
"21",4,"interpolated",0,28.971,24.878,33.065,0.745,0.685,0.805
"22",4,"interpolated",0,28.971,24.878,33.065,0.745,0.685,0.805
"23",4,"interpolated",0,28.971,24.878,33.065,0.745,0.685,0.805
"24",4,"interpolated",0,28.971,24.878,33.065,0.745,0.685,0.805
"25",4,"interpolated",0,28.971,24.878,33.065,0.745,0.685,0.805
"26",4,"interpolated",0,28.971,24.878,33.065,0.745,0.685,0.805
"27",5,"interpolated",0,32.429,27.773,37.084,0.779,0.717,0.841
"28",5,"interpolated",0,32.429,27.773,37.084,0.779,0.717,0.841
"29",5,"interpolated",0,32.429,27.773,37.084,0.779,0.717,0.841
"30",5,"interpolated",0,32.429,27.773,37.084,0.779,0.717,0.841
"31",5,"interpolated",0,32.429,27.773,37.084,0.779,0.717,0.841
"32",5,"interpolated",0,32.429,27.773,37.084,0.779,0.717,0.841
"33",5,"interpolated",0,32.429,27.773,37.084,0.779,0.717,0.841
"34",6,"interpolated",0,35.429,30.24,40.617,0.811,0.744,0.877
"35",6,"interpolated",0,35.429,30.24,40.617,0.811,0.744,0.877
"36",6,"interpolated",0,35.429,30.24,40.617,0.811,0.744,0.877
"37",6,"interpolated",0,35.429,30.24,40.617,0.811,0.744,0.877
"38",6,"interpolated",0,35.429,30.24,40.617,0.811,0.744,0.877
"39",6,"interpolated",0,35.429,30.24,40.617,0.811,0.744,0.877
"40",7,"observed",0,38,32.274,43.726,0.838,0.768,0.907
"41",1,"interpolated",1,13.571,11.817,15.326,0.526,0.465,0.588
"42",1,"interpolated",1,13.571,11.817,15.326,0.526,0.465,0.588
"43",1,"interpolated",1,13.571,11.817,15.326,0.526,0.465,0.588
"44",1,"interpolated",1,13.571,11.817,15.326,0.526,0.465,0.588
"45",1,"interpolated",1,13.571,11.817,15.326,0.526,0.465,0.588
"46",1,"interpolated",1,13.571,11.817,15.326,0.526,0.465,0.588
"47",1,"interpolated",1,13.571,11.817,15.326,0.526,0.465,0.588
"48",2,"interpolated",1,18.846,16.303,21.389,0.638,0.578,0.698
"49",2,"interpolated",1,18.846,16.303,21.389,0.638,0.578,0.698
"50",2,"interpolated",1,18.846,16.303,21.389,0.638,0.578,0.698
"51",2,"interpolated",1,18.846,16.303,21.389,0.638,0.578,0.698
"52",2,"interpolated",1,18.846,16.303,21.389,0.638,0.578,0.698
"53",2,"interpolated",1,18.846,16.303,21.389,0.638,0.578,0.698
"54",3,"interpolated",1,22.115,19.023,25.208,0.701,0.642,0.76
"55",3,"interpolated",1,22.115,19.023,25.208,0.701,0.642,0.76
"56",3,"interpolated",1,22.115,19.023,25.208,0.701,0.642,0.76
"57",3,"interpolated",1,22.115,19.023,25.208,0.701,0.642,0.76
"58",3,"interpolated",1,22.115,19.023,25.208,0.701,0.642,0.76
"59",3,"interpolated",1,22.115,19.023,25.208,0.701,0.642,0.76
"60",3,"interpolated",1,22.115,19.023,25.208,0.701,0.642,0.76
