"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,7,5.287,8.713,0.163,0.067,0.259
"2",1,"interpolated",0,7,5.287,8.713,0.163,0.067,0.259
"3",1,"interpolated",0,7,5.287,8.713,0.163,0.067,0.259
"4",1,"interpolated",0,7,5.287,8.713,0.163,0.067,0.259
"5",1,"interpolated",0,7,5.287,8.713,0.163,0.067,0.259
"6",1,"interpolated",0,7,5.287,8.713,0.163,0.067,0.259
"7",1,"interpolated",0,7,5.287,8.713,0.163,0.067,0.259
"8",2,"interpolated",0,12.857,10.089,15.625,0.298,0.174,0.422
"9",2,"interpolated",0,12.857,10.089,15.625,0.298,0.174,0.422
"10",2,"interpolated",0,12.857,10.089,15.625,0.298,0.174,0.422
"11",2,"interpolated",0,12.857,10.089,15.625,0.298,0.174,0.422
"12",2,"interpolated",0,12.857,10.089,15.625,0.298,0.174,0.422
"13",2,"interpolated",0,12.857,10.089,15.625,0.298,0.174,0.422
"14",3,"interpolated",0,17.771,14.228,21.315,0.408,0.275,0.542
"15",3,"interpolated",0,17.771,14.228,21.315,0.408,0.275,0.542
"16",3,"interpolated",0,17.771,14.228,21.315,0.408,0.275,0.542
"17",3,"interpolated",0,17.771,14.228,21.315,0.408,0.275,0.542
"18",3,"interpolated",0,17.771,14.228,21.315,0.408,0.275,0.542
"19",3,"interpolated",0,17.771,14.228,21.315,0.408,0.275,0.542
"20",3,"interpolated",0,17.771,14.228,21.315,0.408,0.275,0.542
"21",4,"interpolated",0,21.914,17.738,26.091,0.498,0.361,0.635
"22",4,"interpolated",0,21.914,17.738,26.091,0.498,0.361,0.635
"23",4,"interpolated",0,21.914,17.738,26.091,0.498,0.361,0.635
"24",4,"interpolated",0,21.914,17.738,26.091,0.498,0.361,0.635
"25",4,"interpolated",0,21.914,17.738,26.091,0.498,0.361,0.635
"26",4,"interpolated",0,21.914,17.738,26.091,0.498,0.361,0.635
"27",5,"interpolated",0,25.429,20.692,30.165,0.571,0.431,0.712
"28",5,"interpolated",0,25.429,20.692,30.165,0.571,0.431,0.712
"29",5,"interpolated",0,25.429,20.692,30.165,0.571,0.431,0.712
"30",5,"interpolated",0,25.429,20.692,30.165,0.571,0.431,0.712
"31",5,"interpolated",0,25.429,20.692,30.165,0.571,0.431,0.712
"32",5,"interpolated",0,25.429,20.692,30.165,0.571,0.431,0.712
"33",5,"interpolated",0,25.429,20.692,30.165,0.571,0.431,0.712
"34",6,"interpolated",0,28.429,23.16,33.697,0.633,0.487,0.778
"35",6,"interpolated",0,28.429,23.16,33.697,0.633,0.487,0.778
"36",6,"interpolated",0,28.429,23.16,33.697,0.633,0.487,0.778
"37",6,"interpolated",0,28.429,23.16,33.697,0.633,0.487,0.778
"38",6,"interpolated",0,28.429,23.16,33.697,0.633,0.487,0.778
"39",6,"interpolated",0,28.429,23.16,33.697,0.633,0.487,0.778
"40",7,"observed",0,31,25.193,36.807,0.685,0.535,0.835
"41",1,"interpolated",1,7,5.3,8.7,0.163,0.069,0.258
"42",1,"interpolated",1,7,5.3,8.7,0.163,0.069,0.258
"43",1,"interpolated",1,7,5.3,8.7,0.163,0.069,0.258
"44",1,"interpolated",1,7,5.3,8.7,0.163,0.069,0.258
"45",1,"interpolated",1,7,5.3,8.7,0.163,0.069,0.258
"46",1,"interpolated",1,7,5.3,8.7,0.163,0.069,0.258
"47",1,"interpolated",1,7,5.3,8.7,0.163,0.069,0.258
"48",2,"interpolated",1,12.502,9.899,15.105,0.298,0.175,0.421
"49",2,"interpolated",1,12.502,9.899,15.105,0.298,0.175,0.421
"50",2,"interpolated",1,12.502,9.899,15.105,0.298,0.175,0.421
"51",2,"interpolated",1,12.502,9.899,15.105,0.298,0.175,0.421
"52",2,"interpolated",1,12.502,9.899,15.105,0.298,0.175,0.421
"53",2,"interpolated",1,12.502,9.899,15.105,0.298,0.175,0.421
"54",3,"interpolated",1,16.885,13.623,20.146,0.408,0.277,0.54
"55",3,"interpolated",1,16.885,13.623,20.146,0.408,0.277,0.54
"56",3,"interpolated",1,16.885,13.623,20.146,0.408,0.277,0.54
"57",3,"interpolated",1,16.885,13.623,20.146,0.408,0.277,0.54
"58",3,"interpolated",1,16.885,13.623,20.146,0.408,0.277,0.54
"59",3,"interpolated",1,16.885,13.623,20.146,0.408,0.277,0.54
"60",3,"interpolated",1,16.885,13.623,20.146,0.408,0.277,0.54
"61",4,"interpolated",1,20.423,16.605,24.242,0.498,0.363,0.633
"62",4,"interpolated",1,20.423,16.605,24.242,0.498,0.363,0.633
"63",4,"interpolated",1,20.423,16.605,24.242,0.498,0.363,0.633
"64",4,"interpolated",1,20.423,16.605,24.242,0.498,0.363,0.633
"65",4,"interpolated",1,20.423,16.605,24.242,0.498,0.363,0.633
"66",4,"interpolated",1,20.423,16.605,24.242,0.498,0.363,0.633
"67",5,"interpolated",1,23.318,19.004,27.632,0.571,0.433,0.709
"68",5,"interpolated",1,23.318,19.004,27.632,0.571,0.433,0.709
"69",5,"interpolated",1,23.318,19.004,27.632,0.571,0.433,0.709
"70",5,"interpolated",1,23.318,19.004,27.632,0.571,0.433,0.709
"71",5,"interpolated",1,23.318,19.004,27.632,0.571,0.433,0.709
"72",5,"interpolated",1,23.318,19.004,27.632,0.571,0.433,0.709
"73",5,"interpolated",1,23.318,19.004,27.632,0.571,0.433,0.709
"74",6,"interpolated",1,25.716,20.952,30.479,0.633,0.49,0.776
"75",6,"interpolated",1,25.716,20.952,30.479,0.633,0.49,0.776
"76",6,"interpolated",1,25.716,20.952,30.479,0.633,0.49,0.776
"77",6,"interpolated",1,25.716,20.952,30.479,0.633,0.49,0.776
"78",6,"interpolated",1,25.716,20.952,30.479,0.633,0.49,0.776
"79",6,"interpolated",1,25.716,20.952,30.479,0.633,0.49,0.776
"80",7,"observed",1,27.722,22.548,32.897,0.685,0.538,0.833
"81",1,"interpolated",2,7,5.298,8.702,0.163,0.069,0.257
"82",1,"interpolated",2,7,5.298,8.702,0.163,0.069,0.257
"83",1,"interpolated",2,7,5.298,8.702,0.163,0.069,0.257
"84",1,"interpolated",2,7,5.298,8.702,0.163,0.069,0.257
"85",1,"interpolated",2,7,5.298,8.702,0.163,0.069,0.257
"86",1,"interpolated",2,7,5.298,8.702,0.163,0.069,0.257
"87",1,"interpolated",2,7,5.298,8.702,0.163,0.069,0.257
"88",2,"interpolated",2,12.035,9.55,14.52,0.298,0.176,0.42
"89",2,"interpolated",2,12.035,9.55,14.52,0.298,0.176,0.42
"90",2,"interpolated",2,12.035,9.55,14.52,0.298,0.176,0.42
"91",2,"interpolated",2,12.035,9.55,14.52,0.298,0.176,0.42
"92",2,"interpolated",2,12.035,9.55,14.52,0.298,0.176,0.42
"93",2,"interpolated",2,12.035,9.55,14.52,0.298,0.176,0.42
"94",3,"interpolated",2,15.831,12.739,18.922,0.408,0.276,0.541
"95",3,"interpolated",2,15.831,12.739,18.922,0.408,0.276,0.541
"96",3,"interpolated",2,15.831,12.739,18.922,0.408,0.276,0.541
"97",3,"interpolated",2,15.831,12.739,18.922,0.408,0.276,0.541
"98",3,"interpolated",2,15.831,12.739,18.922,0.408,0.276,0.541
"99",3,"interpolated",2,15.831,12.739,18.922,0.408,0.276,0.541
"100",3,"interpolated",2,15.831,12.739,18.922,0.408,0.276,0.541
"101",4,"interpolated",2,18.795,15.153,22.436,0.498,0.361,0.635
"102",4,"interpolated",2,18.795,15.153,22.436,0.498,0.361,0.635
"103",4,"interpolated",2,18.795,15.153,22.436,0.498,0.361,0.635
"104",4,"interpolated",2,18.795,15.153,22.436,0.498,0.361,0.635
"105",4,"interpolated",2,18.795,15.153,22.436,0.498,0.361,0.635
