"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"34",8,"interpolated",0,53.424,48.345,58.503,0.709,0.669,0.75
"35",8,"interpolated",0,53.424,48.345,58.503,0.709,0.669,0.75
"36",9,"interpolated",0,57.024,51.565,62.483,0.73,0.691,0.77
"37",9,"interpolated",0,57.024,51.565,62.483,0.73,0.691,0.77
"38",9,"interpolated",0,57.024,51.565,62.483,0.73,0.691,0.77
"39",9,"interpolated",0,57.024,51.565,62.483,0.73,0.691,0.77
"40",10,"interpolated",0,60.361,54.54,66.182,0.748,0.71,0.787
"41",1,"interpolated",1,12.381,11.109,13.653,0.258,0.215,0.302
"42",1,"interpolated",1,12.381,11.109,13.653,0.258,0.215,0.302
"43",1,"interpolated",1,12.381,11.109,13.653,0.258,0.215,0.302
"44",1,"interpolated",1,12.381,11.109,13.653,0.258,0.215,0.302
"45",1,"interpolated",1,12.381,11.109,13.653,0.258,0.215,0.302
"46",2,"interpolated",1,20.7,18.747,22.654,0.407,0.357,0.456
"47",2,"interpolated",1,20.7,18.747,22.654,0.407,0.357,0.456
"48",2,"interpolated",1,20.7,18.747,22.654,0.407,0.357,0.456
"49",2,"interpolated",1,20.7,18.747,22.654,0.407,0.357,0.456
"50",3,"interpolated",1,26.794,24.296,29.292,0.501,0.452,0.55
"51",3,"interpolated",1,26.794,24.296,29.292,0.501,0.452,0.55
"52",3,"interpolated",1,26.794,24.296,29.292,0.501,0.452,0.55
"53",3,"interpolated",1,26.794,24.296,29.292,0.501,0.452,0.55
"54",4,"interpolated",1,31.518,28.547,34.49,0.566,0.519,0.614
"55",4,"interpolated",1,31.518,28.547,34.49,0.566,0.519,0.614
"56",4,"interpolated",1,31.518,28.547,34.49,0.566,0.519,0.614
"57",4,"interpolated",1,31.518,28.547,34.49,0.566,0.519,0.614
"58",4,"interpolated",1,31.518,28.547,34.49,0.566,0.519,0.614
"59",5,"interpolated",1,35.327,31.938,38.716,0.615,0.57,0.661
"60",5,"interpolated",1,35.327,31.938,38.716,0.615,0.57,0.661
"61",5,"interpolated",1,35.327,31.938,38.716,0.615,0.57,0.661
"62",5,"interpolated",1,35.327,31.938,38.716,0.615,0.57,0.661
"63",6,"interpolated",1,38.484,34.724,42.243,0.653,0.61,0.697
"64",6,"interpolated",1,38.484,34.724,42.243,0.653,0.61,0.697
"65",6,"interpolated",1,38.484,34.724,42.243,0.653,0.61,0.697
"66",6,"interpolated",1,38.484,34.724,42.243,0.653,0.61,0.697
"67",7,"interpolated",1,41.156,37.066,45.247,0.684,0.642,0.726
"68",7,"interpolated",1,41.156,37.066,45.247,0.684,0.642,0.726
"69",7,"interpolated",1,41.156,37.066,45.247,0.684,0.642,0.726
"70",7,"interpolated",1,41.156,37.066,45.247,0.684,0.642,0.726
"71",7,"interpolated",1,41.156,37.066,45.247,0.684,0.642,0.726
"72",8,"interpolated",1,43.457,39.069,47.845,0.709,0.668,0.75
"73",8,"interpolated",1,43.457,39.069,47.845,0.709,0.668,0.75
"74",8,"interpolated",1,43.457,39.069,47.845,0.709,0.668,0.75
"75",8,"interpolated",1,43.457,39.069,47.845,0.709,0.668,0.75
"76",9,"interpolated",1,45.463,40.807,50.119,0.73,0.691,0.77
"77",9,"interpolated",1,45.463,40.807,50.119,0.73,0.691,0.77
"78",9,"interpolated",1,45.463,40.807,50.119,0.73,0.691,0.77
"79",9,"interpolated",1,45.463,40.807,50.119,0.73,0.691,0.77
"80",10,"interpolated",1,47.232,42.334,52.131,0.748,0.71,0.787
"81",1,"interpolated",2,12.381,11.118,13.644,0.258,0.215,0.302
"82",1,"interpolated",2,12.381,11.118,13.644,0.258,0.215,0.302
"83",1,"interpolated",2,12.381,11.118,13.644,0.258,0.215,0.302
"84",1,"interpolated",2,12.381,11.118,13.644,0.258,0.215,0.302
"85",1,"interpolated",2,12.381,11.118,13.644,0.258,0.215,0.302
"86",2,"interpolated",2,19.676,17.837,21.515,0.407,0.358,0.455
"87",2,"interpolated",2,19.676,17.837,21.515,0.407,0.358,0.455
"88",2,"interpolated",2,19.676,17.837,21.515,0.407,0.358,0.455
"89",2,"interpolated",2,19.676,17.837,21.515,0.407,0.358,0.455
"90",3,"interpolated",2,24.486,22.186,26.785,0.501,0.453,0.549
"91",3,"interpolated",2,24.486,22.186,26.785,0.501,0.453,0.549
"92",3,"interpolated",2,24.486,22.186,26.785,0.501,0.453,0.549
"93",3,"interpolated",2,24.486,22.186,26.785,0.501,0.453,0.549
"94",4,"interpolated",2,27.895,25.195,30.594,0.566,0.52,0.613
"95",4,"interpolated",2,27.895,25.195,30.594,0.566,0.52,0.613
"96",4,"interpolated",2,27.895,25.195,30.594,0.566,0.52,0.613
"97",4,"interpolated",2,27.895,25.195,30.594,0.566,0.52,0.613
"98",4,"interpolated",2,27.895,25.195,30.594,0.566,0.52,0.613
"99",5,"interpolated",2,30.437,27.393,33.482,0.615,0.571,0.66
"100",5,"interpolated",2,30.437,27.393,33.482,0.615,0.571,0.66
"101",5,"interpolated",2,30.437,27.393,33.482,0.615,0.571,0.66
"102",5,"interpolated",2,30.437,27.393,33.482,0.615,0.571,0.66
"103",6,"interpolated",2,32.407,29.066,35.747,0.653,0.61,0.696
"104",6,"interpolated",2,32.407,29.066,35.747,0.653,0.61,0.696
"105",6,"interpolated",2,32.407,29.066,35.747,0.653,0.61,0.696
"106",6,"interpolated",2,32.407,29.066,35.747,0.653,0.61,0.696
"107",7,"interpolated",2,33.977,30.381,37.572,0.684,0.642,0.726
"108",7,"interpolated",2,33.977,30.381,37.572,0.684,0.642,0.726
"109",7,"interpolated",2,33.977,30.381,37.572,0.684,0.642,0.726
"110",7,"interpolated",2,33.977,30.381,37.572,0.684,0.642,0.726
"111",7,"interpolated",2,33.977,30.381,37.572,0.684,0.642,0.726
"112",8,"interpolated",2,35.258,31.442,39.074,0.709,0.669,0.75
"113",8,"interpolated",2,35.258,31.442,39.074,0.709,0.669,0.75
"114",8,"interpolated",2,35.258,31.442,39.074,0.709,0.669,0.75
"115",8,"interpolated",2,35.258,31.442,39.074,0.709,0.669,0.75
"116",9,"interpolated",2,36.323,32.316,40.33,0.73,0.691,0.77
"117",9,"interpolated",2,36.323,32.316,40.33,0.73,0.691,0.77
"118",9,"interpolated",2,36.323,32.316,40.33,0.73,0.691,0.77
"119",9,"interpolated",2,36.323,32.316,40.33,0.73,0.691,0.77
"120",10,"interpolated",2,37.223,33.049,41.397,0.748,0.71,0.787
