"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,9.143,7.829,10.457,0.62,0.526,0.713
"2",1,"interpolated",0,9.143,7.829,10.457,0.62,0.526,0.713
"3",1,"interpolated",0,9.143,7.829,10.457,0.62,0.526,0.713
"4",1,"interpolated",0,9.143,7.829,10.457,0.62,0.526,0.713
"5",1,"interpolated",0,9.143,7.829,10.457,0.62,0.526,0.713
"6",1,"interpolated",0,9.143,7.829,10.457,0.62,0.526,0.713
"7",1,"interpolated",0,9.143,7.829,10.457,0.62,0.526,0.713
"8",2,"interpolated",0,12.619,10.794,14.444,0.771,0.703,0.838
"9",2,"interpolated",0,12.619,10.794,14.444,0.771,0.703,0.838
"10",2,"interpolated",0,12.619,10.794,14.444,0.771,0.703,0.838
"11",2,"interpolated",0,12.619,10.794,14.444,0.771,0.703,0.838
"12",2,"interpolated",0,12.619,10.794,14.444,0.771,0.703,0.838
"13",2,"interpolated",0,12.619,10.794,14.444,0.771,0.703,0.838
"14",3,"interpolated",0,14.714,12.408,17.02,0.816,0.756,0.875
"15",3,"interpolated",0,14.714,12.408,17.02,0.816,0.756,0.875
"16",3,"interpolated",0,14.714,12.408,17.02,0.816,0.756,0.875
"17",3,"interpolated",0,14.714,12.408,17.02,0.816,0.756,0.875
"18",3,"interpolated",0,14.714,12.408,17.02,0.816,0.756,0.875
"19",3,"interpolated",0,14.714,12.408,17.02,0.816,0.756,0.875
"20",3,"interpolated",0,14.714,12.408,17.02,0.816,0.756,0.875
"21",4,"interpolated",0,16.4,13.689,19.111,0.846,0.788,0.904
"22",4,"interpolated",0,16.4,13.689,19.111,0.846,0.788,0.904
"23",4,"interpolated",0,16.4,13.689,19.111,0.846,0.788,0.904
"24",4,"interpolated",0,16.4,13.689,19.111,0.846,0.788,0.904
"25",4,"interpolated",0,16.4,13.689,19.111,0.846,0.788,0.904
"26",4,"interpolated",0,16.4,13.689,19.111,0.846,0.788,0.904
"27",5,"interpolated",0,17.81,14.742,20.877,0.87,0.811,0.929
"28",5,"interpolated",0,17.81,14.742,20.877,0.87,0.811,0.929
"29",5,"interpolated",0,17.81,14.742,20.877,0.87,0.811,0.929
"30",5,"interpolated",0,17.81,14.742,20.877,0.87,0.811,0.929
"31",5,"interpolated",0,17.81,14.742,20.877,0.87,0.811,0.929
"32",5,"interpolated",0,17.81,14.742,20.877,0.87,0.811,0.929
"33",5,"interpolated",0,17.81,14.742,20.877,0.87,0.811,0.929
"34",6,"interpolated",0,19,15.595,22.405,0.891,0.828,0.953
"35",6,"interpolated",0,19,15.595,22.405,0.891,0.828,0.953
"36",6,"interpolated",0,19,15.595,22.405,0.891,0.828,0.953
"37",6,"interpolated",0,19,15.595,22.405,0.891,0.828,0.953
"38",6,"interpolated",0,19,15.595,22.405,0.891,0.828,0.953
"39",6,"interpolated",0,19,15.595,22.405,0.891,0.828,0.953
"40",7,"observed",0,20,16.257,23.743,0.908,0.843,0.973
"41",1,"interpolated",1,9.143,7.842,10.443,0.62,0.528,0.712
"42",1,"interpolated",1,9.143,7.842,10.443,0.62,0.528,0.712
"43",1,"interpolated",1,9.143,7.842,10.443,0.62,0.528,0.712
"44",1,"interpolated",1,9.143,7.842,10.443,0.62,0.528,0.712
"45",1,"interpolated",1,9.143,7.842,10.443,0.62,0.528,0.712
"46",1,"interpolated",1,9.143,7.842,10.443,0.62,0.528,0.712
"47",1,"interpolated",1,9.143,7.842,10.443,0.62,0.528,0.712
"48",2,"interpolated",1,11.9,10.226,13.574,0.771,0.704,0.837
"49",2,"interpolated",1,11.9,10.226,13.574,0.771,0.704,0.837
"50",2,"interpolated",1,11.9,10.226,13.574,0.771,0.704,0.837
"51",2,"interpolated",1,11.9,10.226,13.574,0.771,0.704,0.837
"52",2,"interpolated",1,11.9,10.226,13.574,0.771,0.704,0.837
"53",2,"interpolated",1,11.9,10.226,13.574,0.771,0.704,0.837
"54",3,"interpolated",1,13.293,11.315,15.271,0.816,0.757,0.874
"55",3,"interpolated",1,13.293,11.315,15.271,0.816,0.757,0.874
"56",3,"interpolated",1,13.293,11.315,15.271,0.816,0.757,0.874
"57",3,"interpolated",1,13.293,11.315,15.271,0.816,0.757,0.874
"58",3,"interpolated",1,13.293,11.315,15.271,0.816,0.757,0.874
"59",3,"interpolated",1,13.293,11.315,15.271,0.816,0.757,0.874
"60",3,"interpolated",1,13.293,11.315,15.271,0.816,0.757,0.874
"61",4,"interpolated",1,14.202,12.004,16.401,0.846,0.789,0.902
"62",4,"interpolated",1,14.202,12.004,16.401,0.846,0.789,0.902
"63",4,"interpolated",1,14.202,12.004,16.401,0.846,0.789,0.902
"64",4,"interpolated",1,14.202,12.004,16.401,0.846,0.789,0.902
"65",4,"interpolated",1,14.202,12.004,16.401,0.846,0.789,0.902
"66",4,"interpolated",1,14.202,12.004,16.401,0.846,0.789,0.902
"67",5,"interpolated",1,14.855,12.492,17.218,0.87,0.812,0.928
"68",5,"interpolated",1,14.855,12.492,17.218,0.87,0.812,0.928
"69",5,"interpolated",1,14.855,12.492,17.218,0.87,0.812,0.928
"70",5,"interpolated",1,14.855,12.492,17.218,0.87,0.812,0.928
"71",5,"interpolated",1,14.855,12.492,17.218,0.87,0.812,0.928
"72",5,"interpolated",1,14.855,12.492,17.218,0.87,0.812,0.928
"73",5,"interpolated",1,14.855,12.492,17.218,0.87,0.812,0.928
"74",6,"interpolated",1,15.348,12.859,17.836,0.891,0.829,0.952
"75",6,"interpolated",1,15.348,12.859,17.836,0.891,0.829,0.952
"76",6,"interpolated",1,15.348,12.859,17.836,0.891,0.829,0.952
"77",6,"interpolated",1,15.348,12.859,17.836,0.891,0.829,0.952
"78",6,"interpolated",1,15.348,12.859,17.836,0.891,0.829,0.952
"79",6,"interpolated",1,15.348,12.859,17.836,0.891,0.829,0.952
"80",7,"observed",1,15.731,13.142,18.32,0.908,0.844,0.972
"81",1,"interpolated",2,9.143,7.828,10.458,0.62,0.529,0.711
"82",1,"interpolated",2,9.143,7.828,10.458,0.62,0.529,0.711
"83",1,"interpolated",2,9.143,7.828,10.458,0.62,0.529,0.711
"84",1,"interpolated",2,9.143,7.828,10.458,0.62,0.529,0.711
"85",1,"interpolated",2,9.143,7.828,10.458,0.62,0.529,0.711
"86",1,"interpolated",2,9.143,7.828,10.458,0.62,0.529,0.711
"87",1,"interpolated",2,9.143,7.828,10.458,0.62,0.529,0.711
"88",2,"interpolated",2,11.289,9.698,12.88,0.771,0.705,0.836
"89",2,"interpolated",2,11.289,9.698,12.88,0.771,0.705,0.836
"90",2,"interpolated",2,11.289,9.698,12.88,0.771,0.705,0.836
"91",2,"interpolated",2,11.289,9.698,12.88,0.771,0.705,0.836
"92",2,"interpolated",2,11.289,9.698,12.88,0.771,0.705,0.836
"93",2,"interpolated",2,11.289,9.698,12.88,0.771,0.705,0.836
"94",3,"interpolated",2,12.247,10.462,14.033,0.816,0.757,0.874
"95",3,"interpolated",2,12.247,10.462,14.033,0.816,0.757,0.874
"96",3,"interpolated",2,12.247,10.462,14.033,0.816,0.757,0.874
"97",3,"interpolated",2,12.247,10.462,14.033,0.816,0.757,0.874
"98",3,"interpolated",2,12.247,10.462,14.033,0.816,0.757,0.874
"99",3,"interpolated",2,12.247,10.462,14.033,0.816,0.757,0.874
"100",3,"interpolated",2,12.247,10.462,14.033,0.816,0.757,0.874
"101",4,"interpolated",2,12.79,10.873,14.707,0.846,0.789,0.903
"102",4,"interpolated",2,12.79,10.873,14.707,0.846,0.789,0.903
"103",4,"interpolated",2,12.79,10.873,14.707,0.846,0.789,0.903
"104",4,"interpolated",2,12.79,10.873,14.707,0.846,0.789,0.903
"105",4,"interpolated",2,12.79,10.873,14.707,0.846,0.789,0.903
"106",4,"interpolated",2,12.79,10.873,14.707,0.846,0.789,0.903
"107",5,"interpolated",2,13.139,11.129,15.15,0.87,0.811,0.928
"108",5,"interpolated",2,13.139,11.129,15.15,0.87,0.811,0.928
"109",5,"interpolated",2,13.139,11.129,15.15,0.87,0.811,0.928
"110",5,"interpolated",2,13.139,11.129,15.15,0.87,0.811,0.928
"111",5,"interpolated",2,13.139,11.129,15.15,0.87,0.811,0.928
"112",5,"interpolated",2,13.139,11.129,15.15,0.87,0.811,0.928
"113",5,"interpolated",2,13.139,11.129,15.15,0.87,0.811,0.928
"114",6,"interpolated",2,13.383,11.304,15.462,0.891,0.829,0.953
"115",6,"interpolated",2,13.383,11.304,15.462,0.891,0.829,0.953
"116",6,"interpolated",2,13.383,11.304,15.462,0.891,0.829,0.953
"117",6,"interpolated",2,13.383,11.304,15.462,0.891,0.829,0.953
"118",6,"interpolated",2,13.383,11.304,15.462,0.891,0.829,0.953
"119",6,"interpolated",2,13.383,11.304,15.462,0.891,0.829,0.953
"120",7,"observed",2,13.563,11.431,15.694,0.908,0.844,0.972
