"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"80",7,"extrapolated",1,40.676,33.708,47.644,0.807,0.707,0.907
"81",1,"interpolated",2,16.6,13.977,19.223,0.422,0.338,0.505
"82",1,"interpolated",2,16.6,13.977,19.223,0.422,0.338,0.505
"83",1,"interpolated",2,16.6,13.977,19.223,0.422,0.338,0.505
"84",1,"interpolated",2,16.6,13.977,19.223,0.422,0.338,0.505
"85",1,"interpolated",2,16.6,13.977,19.223,0.422,0.338,0.505
"86",1,"interpolated",2,16.6,13.977,19.223,0.422,0.338,0.505
"87",2,"interpolated",2,23.353,19.783,26.922,0.578,0.497,0.66
"88",2,"interpolated",2,23.353,19.783,26.922,0.578,0.497,0.66
"89",2,"interpolated",2,23.353,19.783,26.922,0.578,0.497,0.66
"90",2,"interpolated",2,23.353,19.783,26.922,0.578,0.497,0.66
"91",2,"interpolated",2,23.353,19.783,26.922,0.578,0.497,0.66
"92",2,"interpolated",2,23.353,19.783,26.922,0.578,0.497,0.66
"93",3,"interpolated",2,27.016,22.771,31.26,0.651,0.568,0.733
"94",3,"interpolated",2,27.016,22.771,31.26,0.651,0.568,0.733
"95",3,"interpolated",2,27.016,22.771,31.26,0.651,0.568,0.733
"96",3,"interpolated",2,27.016,22.771,31.26,0.651,0.568,0.733
"97",3,"interpolated",2,27.016,22.771,31.26,0.651,0.568,0.733
"98",3,"interpolated",2,27.016,22.771,31.26,0.651,0.568,0.733
"99",4,"interpolated",2,29.315,24.581,34.049,0.699,0.61,0.787
"100",5,"observed",2,30.892,25.793,35.992,0.74,0.645,0.835
"101",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"102",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"103",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"104",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"105",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"106",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"107",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"108",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"109",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"110",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"111",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"112",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"113",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"114",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"115",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"116",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"117",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"118",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"119",6,"extrapolated",2,32.042,26.662,37.422,0.776,0.677,0.875
"120",7,"extrapolated",2,32.917,27.314,38.519,0.807,0.707,0.907
