"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,13.286,11.279,15.292,0.362,0.274,0.45
"2",1,"interpolated",0,13.286,11.279,15.292,0.362,0.274,0.45
"3",1,"interpolated",0,13.286,11.279,15.292,0.362,0.274,0.45
"4",1,"interpolated",0,13.286,11.279,15.292,0.362,0.274,0.45
"5",1,"interpolated",0,13.286,11.279,15.292,0.362,0.274,0.45
"6",1,"interpolated",0,13.286,11.279,15.292,0.362,0.274,0.45
"7",1,"interpolated",0,13.286,11.279,15.292,0.362,0.274,0.45
"8",2,"interpolated",0,21.762,18.75,24.774,0.554,0.471,0.637
"9",2,"interpolated",0,21.762,18.75,24.774,0.554,0.471,0.637
"10",2,"interpolated",0,21.762,18.75,24.774,0.554,0.471,0.637
"11",2,"interpolated",0,21.762,18.75,24.774,0.554,0.471,0.637
"12",2,"interpolated",0,21.762,18.75,24.774,0.554,0.471,0.637
"13",2,"interpolated",0,21.762,18.75,24.774,0.554,0.471,0.637
"14",3,"interpolated",0,27.686,23.795,31.577,0.649,0.573,0.726
"15",3,"interpolated",0,27.686,23.795,31.577,0.649,0.573,0.726
"16",3,"interpolated",0,27.686,23.795,31.577,0.649,0.573,0.726
"17",3,"interpolated",0,27.686,23.795,31.577,0.649,0.573,0.726
"18",3,"interpolated",0,27.686,23.795,31.577,0.649,0.573,0.726
"19",3,"interpolated",0,27.686,23.795,31.577,0.649,0.573,0.726
"20",3,"interpolated",0,27.686,23.795,31.577,0.649,0.573,0.726
"21",4,"interpolated",0,32.343,27.664,37.022,0.7,0.627,0.773
"22",4,"interpolated",0,32.343,27.664,37.022,0.7,0.627,0.773
"23",4,"interpolated",0,32.343,27.664,37.022,0.7,0.627,0.773
"24",4,"interpolated",0,32.343,27.664,37.022,0.7,0.627,0.773
"25",4,"interpolated",0,32.343,27.664,37.022,0.7,0.627,0.773
"26",4,"interpolated",0,32.343,27.664,37.022,0.7,0.627,0.773
"27",5,"interpolated",0,36.333,30.931,41.736,0.735,0.662,0.808
"28",5,"interpolated",0,36.333,30.931,41.736,0.735,0.662,0.808
"29",5,"interpolated",0,36.333,30.931,41.736,0.735,0.662,0.808
"30",5,"interpolated",0,36.333,30.931,41.736,0.735,0.662,0.808
"31",5,"interpolated",0,36.333,30.931,41.736,0.735,0.662,0.808
"32",5,"interpolated",0,36.333,30.931,41.736,0.735,0.662,0.808
"33",5,"interpolated",0,36.333,30.931,41.736,0.735,0.662,0.808
"34",6,"interpolated",0,39.857,33.769,45.945,0.763,0.687,0.84
"35",6,"interpolated",0,39.857,33.769,45.945,0.763,0.687,0.84
"36",6,"interpolated",0,39.857,33.769,45.945,0.763,0.687,0.84
"37",6,"interpolated",0,39.857,33.769,45.945,0.763,0.687,0.84
"38",6,"interpolated",0,39.857,33.769,45.945,0.763,0.687,0.84
"39",6,"interpolated",0,39.857,33.769,45.945,0.763,0.687,0.84
"40",7,"observed",0,43,36.235,49.765,0.789,0.709,0.869
"41",1,"interpolated",1,13.286,11.234,15.337,0.362,0.274,0.45
"42",1,"interpolated",1,13.286,11.234,15.337,0.362,0.274,0.45
"43",1,"interpolated",1,13.286,11.234,15.337,0.362,0.274,0.45
"44",1,"interpolated",1,13.286,11.234,15.337,0.362,0.274,0.45
"45",1,"interpolated",1,13.286,11.234,15.337,0.362,0.274,0.45
"46",1,"interpolated",1,13.286,11.234,15.337,0.362,0.274,0.45
"47",1,"interpolated",1,13.286,11.234,15.337,0.362,0.274,0.45
"48",2,"interpolated",1,20.675,17.804,23.546,0.554,0.472,0.637
"49",2,"interpolated",1,20.675,17.804,23.546,0.554,0.472,0.637
"50",2,"interpolated",1,20.675,17.804,23.546,0.554,0.472,0.637
"51",2,"interpolated",1,20.675,17.804,23.546,0.554,0.472,0.637
"52",2,"interpolated",1,20.675,17.804,23.546,0.554,0.472,0.637
"53",2,"interpolated",1,20.675,17.804,23.546,0.554,0.472,0.637
"54",3,"interpolated",1,25.339,21.779,28.898,0.649,0.574,0.725
"55",3,"interpolated",1,25.339,21.779,28.898,0.649,0.574,0.725
"56",3,"interpolated",1,25.339,21.779,28.898,0.649,0.574,0.725
"57",3,"interpolated",1,25.339,21.779,28.898,0.649,0.574,0.725
"58",3,"interpolated",1,25.339,21.779,28.898,0.649,0.574,0.725
"59",3,"interpolated",1,25.339,21.779,28.898,0.649,0.574,0.725
"60",3,"interpolated",1,25.339,21.779,28.898,0.649,0.574,0.725
"61",4,"interpolated",1,28.629,24.492,32.765,0.7,0.627,0.772
"62",4,"interpolated",1,28.629,24.492,32.765,0.7,0.627,0.772
"63",4,"interpolated",1,28.629,24.492,32.765,0.7,0.627,0.772
"64",4,"interpolated",1,28.629,24.492,32.765,0.7,0.627,0.772
"65",4,"interpolated",1,28.629,24.492,32.765,0.7,0.627,0.772
"66",4,"interpolated",1,28.629,24.492,32.765,0.7,0.627,0.772
"67",5,"interpolated",1,31.14,26.523,35.757,0.735,0.662,0.808
"68",5,"interpolated",1,31.14,26.523,35.757,0.735,0.662,0.808
"69",5,"interpolated",1,31.14,26.523,35.757,0.735,0.662,0.808
"70",5,"interpolated",1,31.14,26.523,35.757,0.735,0.662,0.808
"71",5,"interpolated",1,31.14,26.523,35.757,0.735,0.662,0.808
"72",5,"interpolated",1,31.14,26.523,35.757,0.735,0.662,0.808
"73",5,"interpolated",1,31.14,26.523,35.757,0.735,0.662,0.808
"74",6,"interpolated",1,33.145,28.123,38.167,0.763,0.687,0.84
"75",6,"interpolated",1,33.145,28.123,38.167,0.763,0.687,0.84
"76",6,"interpolated",1,33.145,28.123,38.167,0.763,0.687,0.84
"77",6,"interpolated",1,33.145,28.123,38.167,0.763,0.687,0.84
"78",6,"interpolated",1,33.145,28.123,38.167,0.763,0.687,0.84
"79",6,"interpolated",1,33.145,28.123,38.167,0.763,0.687,0.84
"80",7,"observed",1,34.791,29.422,40.16,0.789,0.709,0.869
"81",1,"interpolated",2,13.286,11.229,15.342,0.362,0.274,0.45
"82",1,"interpolated",2,13.286,11.229,15.342,0.362,0.274,0.45
"83",1,"interpolated",2,13.286,11.229,15.342,0.362,0.274,0.45
"84",1,"interpolated",2,13.286,11.229,15.342,0.362,0.274,0.45
"85",1,"interpolated",2,13.286,11.229,15.342,0.362,0.274,0.45
"86",1,"interpolated",2,13.286,11.229,15.342,0.362,0.274,0.45
"87",1,"interpolated",2,13.286,11.229,15.342,0.362,0.274,0.45
"88",2,"interpolated",2,19.509,16.784,22.235,0.554,0.471,0.637
"89",2,"interpolated",2,19.509,16.784,22.235,0.554,0.471,0.637
"90",2,"interpolated",2,19.509,16.784,22.235,0.554,0.471,0.637
"91",2,"interpolated",2,19.509,16.784,22.235,0.554,0.471,0.637
"92",2,"interpolated",2,19.509,16.784,22.235,0.554,0.471,0.637
"93",2,"interpolated",2,19.509,16.784,22.235,0.554,0.471,0.637
"94",3,"interpolated",2,23.119,19.835,26.403,0.649,0.574,0.725
"95",3,"interpolated",2,23.119,19.835,26.403,0.649,0.574,0.725
"96",3,"interpolated",2,23.119,19.835,26.403,0.649,0.574,0.725
"97",3,"interpolated",2,23.119,19.835,26.403,0.649,0.574,0.725
"98",3,"interpolated",2,23.119,19.835,26.403,0.649,0.574,0.725
"99",3,"interpolated",2,23.119,19.835,26.403,0.649,0.574,0.725
"100",3,"interpolated",2,23.119,19.835,26.403,0.649,0.574,0.725
"101",4,"interpolated",2,25.476,21.735,29.216,0.7,0.628,0.772
"102",4,"interpolated",2,25.476,21.735,29.216,0.7,0.628,0.772
"103",4,"interpolated",2,25.476,21.735,29.216,0.7,0.628,0.772
"104",4,"interpolated",2,25.476,21.735,29.216,0.7,0.628,0.772
"105",4,"interpolated",2,25.476,21.735,29.216,0.7,0.628,0.772
"106",4,"interpolated",2,25.476,21.735,29.216,0.7,0.628,0.772
