"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,11.643,10.01,13.275,0.125,0.085,0.164
"2",1,"interpolated",0,11.643,10.01,13.275,0.125,0.085,0.164
"3",1,"interpolated",0,11.643,10.01,13.275,0.125,0.085,0.164
"4",1,"interpolated",0,11.643,10.01,13.275,0.125,0.085,0.164
"5",1,"interpolated",0,11.643,10.01,13.275,0.125,0.085,0.164
"6",2,"interpolated",0,21.835,19.016,24.654,0.228,0.171,0.285
"7",2,"interpolated",0,21.835,19.016,24.654,0.228,0.171,0.285
"8",2,"interpolated",0,21.835,19.016,24.654,0.228,0.171,0.285
"9",2,"interpolated",0,21.835,19.016,24.654,0.228,0.171,0.285
"10",3,"interpolated",0,30.824,27.065,34.584,0.314,0.25,0.379
"11",3,"interpolated",0,30.824,27.065,34.584,0.314,0.25,0.379
"12",3,"interpolated",0,30.824,27.065,34.584,0.314,0.25,0.379
"13",3,"interpolated",0,30.824,27.065,34.584,0.314,0.25,0.379
"14",4,"interpolated",0,38.806,34.263,43.35,0.387,0.319,0.455
"15",4,"interpolated",0,38.806,34.263,43.35,0.387,0.319,0.455
"16",4,"interpolated",0,38.806,34.263,43.35,0.387,0.319,0.455
"17",4,"interpolated",0,38.806,34.263,43.35,0.387,0.319,0.455
"18",4,"interpolated",0,38.806,34.263,43.35,0.387,0.319,0.455
"19",5,"interpolated",0,45.938,40.718,51.158,0.45,0.38,0.519
"20",5,"interpolated",0,45.938,40.718,51.158,0.45,0.38,0.519
"21",5,"interpolated",0,45.938,40.718,51.158,0.45,0.38,0.519
"22",5,"interpolated",0,45.938,40.718,51.158,0.45,0.38,0.519
"23",6,"interpolated",0,52.346,46.528,58.165,0.503,0.434,0.572
"24",6,"interpolated",0,52.346,46.528,58.165,0.503,0.434,0.572
"25",6,"interpolated",0,52.346,46.528,58.165,0.503,0.434,0.572
"26",6,"interpolated",0,52.346,46.528,58.165,0.503,0.434,0.572
"27",7,"interpolated",0,58.134,51.774,64.494,0.549,0.48,0.618
"28",7,"interpolated",0,58.134,51.774,64.494,0.549,0.48,0.618
"29",7,"interpolated",0,58.134,51.774,64.494,0.549,0.48,0.618
"30",7,"interpolated",0,58.134,51.774,64.494,0.549,0.48,0.618
"31",7,"interpolated",0,58.134,51.774,64.494,0.549,0.48,0.618
"32",8,"interpolated",0,63.388,56.528,70.247,0.589,0.52,0.657
"33",8,"interpolated",0,63.388,56.528,70.247,0.589,0.52,0.657
"34",8,"interpolated",0,63.388,56.528,70.247,0.589,0.52,0.657
"35",8,"interpolated",0,63.388,56.528,70.247,0.589,0.52,0.657
"36",9,"interpolated",0,68.178,60.849,75.507,0.623,0.555,0.692
"37",9,"interpolated",0,68.178,60.849,75.507,0.623,0.555,0.692
"38",9,"interpolated",0,68.178,60.849,75.507,0.623,0.555,0.692
"39",9,"interpolated",0,68.178,60.849,75.507,0.623,0.555,0.692
"40",10,"interpolated",0,72.565,64.788,80.343,0.653,0.585,0.722
"41",1,"interpolated",1,11.643,9.958,13.328,0.125,0.084,0.165
"42",1,"interpolated",1,11.643,9.958,13.328,0.125,0.084,0.165
"43",1,"interpolated",1,11.643,9.958,13.328,0.125,0.084,0.165
"44",1,"interpolated",1,11.643,9.958,13.328,0.125,0.084,0.165
"45",1,"interpolated",1,11.643,9.958,13.328,0.125,0.084,0.165
"46",2,"interpolated",1,21.359,18.586,24.133,0.228,0.17,0.286
"47",2,"interpolated",1,21.359,18.586,24.133,0.228,0.17,0.286
"48",2,"interpolated",1,21.359,18.586,24.133,0.228,0.17,0.286
"49",2,"interpolated",1,21.359,18.586,24.133,0.228,0.17,0.286
"50",3,"interpolated",1,29.568,25.974,33.162,0.314,0.249,0.38
"51",3,"interpolated",1,29.568,25.974,33.162,0.314,0.249,0.38
"52",3,"interpolated",1,29.568,25.974,33.162,0.314,0.249,0.38
"53",3,"interpolated",1,29.568,25.974,33.162,0.314,0.249,0.38
"54",4,"interpolated",1,36.58,32.304,40.856,0.387,0.319,0.456
"55",4,"interpolated",1,36.58,32.304,40.856,0.387,0.319,0.456
"56",4,"interpolated",1,36.58,32.304,40.856,0.387,0.319,0.456
"57",4,"interpolated",1,36.58,32.304,40.856,0.387,0.319,0.456
"58",4,"interpolated",1,36.58,32.304,40.856,0.387,0.319,0.456
"59",5,"interpolated",1,42.627,37.753,47.502,0.45,0.38,0.519
"60",5,"interpolated",1,42.627,37.753,47.502,0.45,0.38,0.519
"61",5,"interpolated",1,42.627,37.753,47.502,0.45,0.38,0.519
"62",5,"interpolated",1,42.627,37.753,47.502,0.45,0.38,0.519
"63",6,"interpolated",1,47.889,42.474,53.304,0.503,0.434,0.572
"64",6,"interpolated",1,47.889,42.474,53.304,0.503,0.434,0.572
"65",6,"interpolated",1,47.889,42.474,53.304,0.503,0.434,0.572
"66",6,"interpolated",1,47.889,42.474,53.304,0.503,0.434,0.572
"67",7,"interpolated",1,52.502,46.594,58.411,0.549,0.48,0.617
"68",7,"interpolated",1,52.502,46.594,58.411,0.549,0.48,0.617
"69",7,"interpolated",1,52.502,46.594,58.411,0.549,0.48,0.617
"70",7,"interpolated",1,52.502,46.594,58.411,0.549,0.48,0.617
"71",7,"interpolated",1,52.502,46.594,58.411,0.549,0.48,0.617
"72",8,"interpolated",1,56.576,50.213,62.939,0.589,0.521,0.657
"73",8,"interpolated",1,56.576,50.213,62.939,0.589,0.521,0.657
"74",8,"interpolated",1,56.576,50.213,62.939,0.589,0.521,0.657
"75",8,"interpolated",1,56.576,50.213,62.939,0.589,0.521,0.657
"76",9,"interpolated",1,60.197,53.414,66.979,0.623,0.556,0.691
"77",9,"interpolated",1,60.197,53.414,66.979,0.623,0.556,0.691
"78",9,"interpolated",1,60.197,53.414,66.979,0.623,0.556,0.691
"79",9,"interpolated",1,60.197,53.414,66.979,0.623,0.556,0.691
"80",10,"interpolated",1,63.434,56.262,70.605,0.653,0.586,0.72
"81",1,"interpolated",2,11.643,9.992,13.294,0.125,0.085,0.165
"82",1,"interpolated",2,11.643,9.992,13.294,0.125,0.085,0.165
"83",1,"interpolated",2,11.643,9.992,13.294,0.125,0.085,0.165
"84",1,"interpolated",2,11.643,9.992,13.294,0.125,0.085,0.165
"85",1,"interpolated",2,11.643,9.992,13.294,0.125,0.085,0.165
"86",2,"interpolated",2,20.706,18.113,23.299,0.228,0.171,0.285
"87",2,"interpolated",2,20.706,18.113,23.299,0.228,0.171,0.285
"88",2,"interpolated",2,20.706,18.113,23.299,0.228,0.171,0.285
"89",2,"interpolated",2,20.706,18.113,23.299,0.228,0.171,0.285
"90",3,"interpolated",2,27.961,24.65,31.273,0.314,0.25,0.379
"91",3,"interpolated",2,27.961,24.65,31.273,0.314,0.25,0.379
"92",3,"interpolated",2,27.961,24.65,31.273,0.314,0.25,0.379
"93",3,"interpolated",2,27.961,24.65,31.273,0.314,0.25,0.379
"94",4,"interpolated",2,33.901,29.951,37.851,0.387,0.319,0.455
"95",4,"interpolated",2,33.901,29.951,37.851,0.387,0.319,0.455
"96",4,"interpolated",2,33.901,29.951,37.851,0.387,0.319,0.455
"97",4,"interpolated",2,33.901,29.951,37.851,0.387,0.319,0.455
"98",4,"interpolated",2,33.901,29.951,37.851,0.387,0.319,0.455
"99",5,"interpolated",2,38.852,34.309,43.396,0.45,0.381,0.519
"100",5,"interpolated",2,38.852,34.309,43.396,0.45,0.381,0.519
"101",5,"interpolated",2,38.852,34.309,43.396,0.45,0.381,0.519
"102",5,"interpolated",2,38.852,34.309,43.396,0.45,0.381,0.519
"103",6,"interpolated",2,43.044,37.944,48.144,0.503,0.434,0.572
"104",6,"interpolated",2,43.044,37.944,48.144,0.503,0.434,0.572
"105",6,"interpolated",2,43.044,37.944,48.144,0.503,0.434,0.572
"106",6,"interpolated",2,43.044,37.944,48.144,0.503,0.434,0.572
"107",7,"interpolated",2,46.637,41.018,52.256,0.549,0.48,0.617
"108",7,"interpolated",2,46.637,41.018,52.256,0.549,0.48,0.617
"109",7,"interpolated",2,46.637,41.018,52.256,0.549,0.48,0.617
"110",7,"interpolated",2,46.637,41.018,52.256,0.549,0.48,0.617
"111",7,"interpolated",2,46.637,41.018,52.256,0.549,0.48,0.617
"112",8,"interpolated",2,49.753,43.652,55.854,0.589,0.521,0.657
"113",8,"interpolated",2,49.753,43.652,55.854,0.589,0.521,0.657
"114",8,"interpolated",2,49.753,43.652,55.854,0.589,0.521,0.657
"115",8,"interpolated",2,49.753,43.652,55.854,0.589,0.521,0.657
"116",9,"interpolated",2,52.48,45.933,59.026,0.623,0.556,0.691
"117",9,"interpolated",2,52.48,45.933,59.026,0.623,0.556,0.691
"118",9,"interpolated",2,52.48,45.933,59.026,0.623,0.556,0.691
"119",9,"interpolated",2,52.48,45.933,59.026,0.623,0.556,0.691
"120",10,"interpolated",2,54.886,47.927,61.845,0.653,0.586,0.721
