"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,16.714,14.631,18.797,0.476,0.411,0.541
"2",1,"interpolated",0,16.714,14.631,18.797,0.476,0.411,0.541
"3",1,"interpolated",0,16.714,14.631,18.797,0.476,0.411,0.541
"4",1,"interpolated",0,16.714,14.631,18.797,0.476,0.411,0.541
"5",1,"interpolated",0,16.714,14.631,18.797,0.476,0.411,0.541
"6",1,"interpolated",0,16.714,14.631,18.797,0.476,0.411,0.541
"7",1,"interpolated",0,16.714,14.631,18.797,0.476,0.411,0.541
"8",2,"interpolated",0,25.476,22.55,28.403,0.649,0.588,0.71
"9",2,"interpolated",0,25.476,22.55,28.403,0.649,0.588,0.71
"10",2,"interpolated",0,25.476,22.55,28.403,0.649,0.588,0.71
"11",2,"interpolated",0,25.476,22.55,28.403,0.649,0.588,0.71
"12",2,"interpolated",0,25.476,22.55,28.403,0.649,0.588,0.71
"13",2,"interpolated",0,25.476,22.55,28.403,0.649,0.588,0.71
"14",3,"interpolated",0,31.343,27.798,34.888,0.742,0.686,0.798
"15",3,"interpolated",0,31.343,27.798,34.888,0.742,0.686,0.798
"16",3,"interpolated",0,31.343,27.798,34.888,0.742,0.686,0.798
"17",3,"interpolated",0,31.343,27.798,34.888,0.742,0.686,0.798
"18",3,"interpolated",0,31.343,27.798,34.888,0.742,0.686,0.798
"19",3,"interpolated",0,31.343,27.798,34.888,0.742,0.686,0.798
"20",3,"interpolated",0,31.343,27.798,34.888,0.742,0.686,0.798
"21",4,"interpolated",0,35.657,31.591,39.724,0.8,0.747,0.853
"22",4,"interpolated",0,35.657,31.591,39.724,0.8,0.747,0.853
"23",4,"interpolated",0,35.657,31.591,39.724,0.8,0.747,0.853
"24",4,"interpolated",0,35.657,31.591,39.724,0.8,0.747,0.853
"25",4,"interpolated",0,35.657,31.591,39.724,0.8,0.747,0.853
"26",4,"interpolated",0,35.657,31.591,39.724,0.8,0.747,0.853
"27",5,"interpolated",0,39,34.46,43.54,0.838,0.786,0.89
"28",5,"interpolated",0,39,34.46,43.54,0.838,0.786,0.89
"29",5,"interpolated",0,39,34.46,43.54,0.838,0.786,0.89
"30",5,"interpolated",0,39,34.46,43.54,0.838,0.786,0.89
"31",5,"interpolated",0,39,34.46,43.54,0.838,0.786,0.89
"32",5,"interpolated",0,39,34.46,43.54,0.838,0.786,0.89
"33",5,"interpolated",0,39,34.46,43.54,0.838,0.786,0.89
"34",6,"interpolated",0,41.714,36.721,46.708,0.863,0.81,0.917
"35",6,"interpolated",0,41.714,36.721,46.708,0.863,0.81,0.917
"36",6,"interpolated",0,41.714,36.721,46.708,0.863,0.81,0.917
"37",6,"interpolated",0,41.714,36.721,46.708,0.863,0.81,0.917
"38",6,"interpolated",0,41.714,36.721,46.708,0.863,0.81,0.917
"39",6,"interpolated",0,41.714,36.721,46.708,0.863,0.81,0.917
"40",7,"observed",0,44,38.546,49.454,0.885,0.83,0.94
"41",1,"interpolated",1,16.714,14.653,18.776,0.476,0.41,0.541
"42",1,"interpolated",1,16.714,14.653,18.776,0.476,0.41,0.541
"43",1,"interpolated",1,16.714,14.653,18.776,0.476,0.41,0.541
"44",1,"interpolated",1,16.714,14.653,18.776,0.476,0.41,0.541
"45",1,"interpolated",1,16.714,14.653,18.776,0.476,0.41,0.541
"46",1,"interpolated",1,16.714,14.653,18.776,0.476,0.41,0.541
"47",1,"interpolated",1,16.714,14.653,18.776,0.476,0.41,0.541
"48",2,"interpolated",1,24.038,21.301,26.774,0.649,0.588,0.71
"49",2,"interpolated",1,24.038,21.301,26.774,0.649,0.588,0.71
"50",2,"interpolated",1,24.038,21.301,26.774,0.649,0.588,0.71
"51",2,"interpolated",1,24.038,21.301,26.774,0.649,0.588,0.71
"52",2,"interpolated",1,24.038,21.301,26.774,0.649,0.588,0.71
"53",2,"interpolated",1,24.038,21.301,26.774,0.649,0.588,0.71
"54",3,"interpolated",1,28.285,25.07,31.5,0.742,0.686,0.798
"55",3,"interpolated",1,28.285,25.07,31.5,0.742,0.686,0.798
"56",3,"interpolated",1,28.285,25.07,31.5,0.742,0.686,0.798
"57",3,"interpolated",1,28.285,25.07,31.5,0.742,0.686,0.798
"58",3,"interpolated",1,28.285,25.07,31.5,0.742,0.686,0.798
"59",3,"interpolated",1,28.285,25.07,31.5,0.742,0.686,0.798
"60",3,"interpolated",1,28.285,25.07,31.5,0.742,0.686,0.798
"61",4,"interpolated",1,31.08,27.507,34.653,0.8,0.747,0.853
"62",4,"interpolated",1,31.08,27.507,34.653,0.8,0.747,0.853
"63",4,"interpolated",1,31.08,27.507,34.653,0.8,0.747,0.853
"64",4,"interpolated",1,31.08,27.507,34.653,0.8,0.747,0.853
"65",4,"interpolated",1,31.08,27.507,34.653,0.8,0.747,0.853
"66",4,"interpolated",1,31.08,27.507,34.653,0.8,0.747,0.853
"67",5,"interpolated",1,33.062,29.212,36.913,0.838,0.785,0.89
"68",5,"interpolated",1,33.062,29.212,36.913,0.838,0.785,0.89
"69",5,"interpolated",1,33.062,29.212,36.913,0.838,0.785,0.89
"70",5,"interpolated",1,33.062,29.212,36.913,0.838,0.785,0.89
"71",5,"interpolated",1,33.062,29.212,36.913,0.838,0.785,0.89
"72",5,"interpolated",1,33.062,29.212,36.913,0.838,0.785,0.89
"73",5,"interpolated",1,33.062,29.212,36.913,0.838,0.785,0.89
"74",6,"interpolated",1,34.547,30.476,38.618,0.863,0.809,0.917
"75",6,"interpolated",1,34.547,30.476,38.618,0.863,0.809,0.917
"76",6,"interpolated",1,34.547,30.476,38.618,0.863,0.809,0.917
"77",6,"interpolated",1,34.547,30.476,38.618,0.863,0.809,0.917
"78",6,"interpolated",1,34.547,30.476,38.618,0.863,0.809,0.917
"79",6,"interpolated",1,34.547,30.476,38.618,0.863,0.809,0.917
"80",7,"observed",1,35.706,31.454,39.958,0.885,0.829,0.94
"81",1,"interpolated",2,16.714,14.644,18.785,0.476,0.411,0.54
"82",1,"interpolated",2,16.714,14.644,18.785,0.476,0.411,0.54
"83",1,"interpolated",2,16.714,14.644,18.785,0.476,0.411,0.54
"84",1,"interpolated",2,16.714,14.644,18.785,0.476,0.411,0.54
"85",1,"interpolated",2,16.714,14.644,18.785,0.476,0.411,0.54
"86",1,"interpolated",2,16.714,14.644,18.785,0.476,0.411,0.54
"87",1,"interpolated",2,16.714,14.644,18.785,0.476,0.411,0.54
"88",2,"interpolated",2,22.651,20.067,25.236,0.649,0.589,0.709
"89",2,"interpolated",2,22.651,20.067,25.236,0.649,0.589,0.709
"90",2,"interpolated",2,22.651,20.067,25.236,0.649,0.589,0.709
"91",2,"interpolated",2,22.651,20.067,25.236,0.649,0.589,0.709
"92",2,"interpolated",2,22.651,20.067,25.236,0.649,0.589,0.709
"93",2,"interpolated",2,22.651,20.067,25.236,0.649,0.589,0.709
"94",3,"interpolated",2,25.694,22.753,28.635,0.742,0.686,0.797
"95",3,"interpolated",2,25.694,22.753,28.635,0.742,0.686,0.797
"96",3,"interpolated",2,25.694,22.753,28.635,0.742,0.686,0.797
"97",3,"interpolated",2,25.694,22.753,28.635,0.742,0.686,0.797
"98",3,"interpolated",2,25.694,22.753,28.635,0.742,0.686,0.797
"99",3,"interpolated",2,25.694,22.753,28.635,0.742,0.686,0.797
"100",3,"interpolated",2,25.694,22.753,28.635,0.742,0.686,0.797
"101",4,"interpolated",2,27.543,24.345,30.741,0.8,0.747,0.853
"102",4,"interpolated",2,27.543,24.345,30.741,0.8,0.747,0.853
"103",4,"interpolated",2,27.543,24.345,30.741,0.8,0.747,0.853
"104",4,"interpolated",2,27.543,24.345,30.741,0.8,0.747,0.853
"105",4,"interpolated",2,27.543,24.345,30.741,0.8,0.747,0.853
"106",4,"interpolated",2,27.543,24.345,30.741,0.8,0.747,0.853
"107",5,"interpolated",2,28.787,25.398,32.175,0.838,0.786,0.889
"108",5,"interpolated",2,28.787,25.398,32.175,0.838,0.786,0.889
"109",5,"interpolated",2,28.787,25.398,32.175,0.838,0.786,0.889
"110",5,"interpolated",2,28.787,25.398,32.175,0.838,0.786,0.889
"111",5,"interpolated",2,28.787,25.398,32.175,0.838,0.786,0.889
"112",5,"interpolated",2,28.787,25.398,32.175,0.838,0.786,0.889
"113",5,"interpolated",2,28.787,25.398,32.175,0.838,0.786,0.889
"114",6,"interpolated",2,29.68,26.145,33.214,0.863,0.81,0.917
