"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,9.857,7.967,11.748,0.266,0.176,0.355
"2",1,"interpolated",0,9.857,7.967,11.748,0.266,0.176,0.355
"3",1,"interpolated",0,9.857,7.967,11.748,0.266,0.176,0.355
"4",1,"interpolated",0,9.857,7.967,11.748,0.266,0.176,0.355
"5",1,"interpolated",0,9.857,7.967,11.748,0.266,0.176,0.355
"6",1,"interpolated",0,9.857,7.967,11.748,0.266,0.176,0.355
"7",1,"interpolated",0,9.857,7.967,11.748,0.266,0.176,0.355
"8",2,"interpolated",0,17.095,14.162,20.028,0.421,0.324,0.518
"9",2,"interpolated",0,17.095,14.162,20.028,0.421,0.324,0.518
"10",2,"interpolated",0,17.095,14.162,20.028,0.421,0.324,0.518
"11",2,"interpolated",0,17.095,14.162,20.028,0.421,0.324,0.518
"12",2,"interpolated",0,17.095,14.162,20.028,0.421,0.324,0.518
"13",2,"interpolated",0,17.095,14.162,20.028,0.421,0.324,0.518
"14",3,"interpolated",0,22.8,19.077,26.523,0.522,0.424,0.619
"15",3,"interpolated",0,22.8,19.077,26.523,0.522,0.424,0.619
"16",3,"interpolated",0,22.8,19.077,26.523,0.522,0.424,0.619
"17",3,"interpolated",0,22.8,19.077,26.523,0.522,0.424,0.619
"18",3,"interpolated",0,22.8,19.077,26.523,0.522,0.424,0.619
"19",3,"interpolated",0,22.8,19.077,26.523,0.522,0.424,0.619
"20",3,"interpolated",0,22.8,19.077,26.523,0.522,0.424,0.619
"21",4,"interpolated",0,27.514,23.136,31.893,0.593,0.496,0.691
"22",4,"interpolated",0,27.514,23.136,31.893,0.593,0.496,0.691
"23",4,"interpolated",0,27.514,23.136,31.893,0.593,0.496,0.691
"24",4,"interpolated",0,27.514,23.136,31.893,0.593,0.496,0.691
"25",4,"interpolated",0,27.514,23.136,31.893,0.593,0.496,0.691
"26",4,"interpolated",0,27.514,23.136,31.893,0.593,0.496,0.691
"27",5,"interpolated",0,31.524,26.566,36.482,0.647,0.548,0.747
"28",5,"interpolated",0,31.524,26.566,36.482,0.647,0.548,0.747
"29",5,"interpolated",0,31.524,26.566,36.482,0.647,0.548,0.747
"30",5,"interpolated",0,31.524,26.566,36.482,0.647,0.548,0.747
"31",5,"interpolated",0,31.524,26.566,36.482,0.647,0.548,0.747
"32",5,"interpolated",0,31.524,26.566,36.482,0.647,0.548,0.747
"33",5,"interpolated",0,31.524,26.566,36.482,0.647,0.548,0.747
"34",6,"interpolated",0,35,29.495,40.505,0.696,0.592,0.8
