"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,11.111,9.878,12.344,0.321,0.269,0.372
"2",1,"interpolated",0,11.111,9.878,12.344,0.321,0.269,0.372
"3",1,"interpolated",0,11.111,9.878,12.344,0.321,0.269,0.372
"4",1,"interpolated",0,11.111,9.878,12.344,0.321,0.269,0.372
"5",1,"interpolated",0,11.111,9.878,12.344,0.321,0.269,0.372
"6",2,"interpolated",0,18.66,16.737,20.583,0.482,0.428,0.536
"7",2,"interpolated",0,18.66,16.737,20.583,0.482,0.428,0.536
"8",2,"interpolated",0,18.66,16.737,20.583,0.482,0.428,0.536
"9",2,"interpolated",0,18.66,16.737,20.583,0.482,0.428,0.536
"10",3,"interpolated",0,24.413,21.928,26.898,0.577,0.525,0.629
"11",3,"interpolated",0,24.413,21.928,26.898,0.577,0.525,0.629
"12",3,"interpolated",0,24.413,21.928,26.898,0.577,0.525,0.629
"13",3,"interpolated",0,24.413,21.928,26.898,0.577,0.525,0.629
"14",4,"interpolated",0,29.116,26.139,32.093,0.639,0.59,0.689
"15",4,"interpolated",0,29.116,26.139,32.093,0.639,0.59,0.689
"16",4,"interpolated",0,29.116,26.139,32.093,0.639,0.59,0.689
"17",4,"interpolated",0,29.116,26.139,32.093,0.639,0.59,0.689
"18",4,"interpolated",0,29.116,26.139,32.093,0.639,0.59,0.689
"19",5,"interpolated",0,33.125,29.702,36.547,0.684,0.637,0.732
"20",5,"interpolated",0,33.125,29.702,36.547,0.684,0.637,0.732
"21",5,"interpolated",0,33.125,29.702,36.547,0.684,0.637,0.732
"22",5,"interpolated",0,33.125,29.702,36.547,0.684,0.637,0.732
"23",6,"interpolated",0,36.631,32.796,40.466,0.719,0.673,0.765
"24",6,"interpolated",0,36.631,32.796,40.466,0.719,0.673,0.765
"25",6,"interpolated",0,36.631,32.796,40.466,0.719,0.673,0.765
"26",6,"interpolated",0,36.631,32.796,40.466,0.719,0.673,0.765
"27",7,"interpolated",0,39.754,35.533,43.975,0.746,0.702,0.79
"28",7,"interpolated",0,39.754,35.533,43.975,0.746,0.702,0.79
"29",7,"interpolated",0,39.754,35.533,43.975,0.746,0.702,0.79
"30",7,"interpolated",0,39.754,35.533,43.975,0.746,0.702,0.79
"31",7,"interpolated",0,39.754,35.533,43.975,0.746,0.702,0.79
"32",8,"interpolated",0,42.573,37.987,47.158,0.768,0.726,0.811
"33",8,"interpolated",0,42.573,37.987,47.158,0.768,0.726,0.811
