"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,12.238,10.948,13.528,0.24,0.196,0.284
"2",1,"interpolated",0,12.238,10.948,13.528,0.24,0.196,0.284
"3",1,"interpolated",0,12.238,10.948,13.528,0.24,0.196,0.284
"4",1,"interpolated",0,12.238,10.948,13.528,0.24,0.196,0.284
"5",1,"interpolated",0,12.238,10.948,13.528,0.24,0.196,0.284
"6",2,"interpolated",0,21.538,19.403,23.673,0.379,0.329,0.429
"7",2,"interpolated",0,21.538,19.403,23.673,0.379,0.329,0.429
"8",2,"interpolated",0,21.538,19.403,23.673,0.379,0.329,0.429
"9",2,"interpolated",0,21.538,19.403,23.673,0.379,0.329,0.429
"10",3,"interpolated",0,29.142,26.289,31.995,0.466,0.416,0.515
"11",3,"interpolated",0,29.142,26.289,31.995,0.466,0.416,0.515
"12",3,"interpolated",0,29.142,26.289,31.995,0.466,0.416,0.515
"13",3,"interpolated",0,29.142,26.289,31.995,0.466,0.416,0.515
"14",4,"interpolated",0,35.683,32.181,39.184,0.525,0.476,0.574
"15",4,"interpolated",0,35.683,32.181,39.184,0.525,0.476,0.574
"16",4,"interpolated",0,35.683,32.181,39.184,0.525,0.476,0.574
"17",4,"interpolated",0,35.683,32.181,39.184,0.525,0.476,0.574
"18",4,"interpolated",0,35.683,32.181,39.184,0.525,0.476,0.574
"19",5,"interpolated",0,41.496,37.396,45.595,0.569,0.521,0.616
"20",5,"interpolated",0,41.496,37.396,45.595,0.569,0.521,0.616
"21",5,"interpolated",0,41.496,37.396,45.595,0.569,0.521,0.616
"22",5,"interpolated",0,41.496,37.396,45.595,0.569,0.521,0.616
"23",6,"interpolated",0,46.772,42.112,51.432,0.603,0.557,0.65
"24",6,"interpolated",0,46.772,42.112,51.432,0.603,0.557,0.65
"25",6,"interpolated",0,46.772,42.112,51.432,0.603,0.557,0.65
"26",6,"interpolated",0,46.772,42.112,51.432,0.603,0.557,0.65
"27",7,"interpolated",0,51.628,46.437,56.818,0.631,0.586,0.677
"28",7,"interpolated",0,51.628,46.437,56.818,0.631,0.586,0.677
"29",7,"interpolated",0,51.628,46.437,56.818,0.631,0.586,0.677
"30",7,"interpolated",0,51.628,46.437,56.818,0.631,0.586,0.677
"31",7,"interpolated",0,51.628,46.437,56.818,0.631,0.586,0.677
"32",8,"interpolated",0,56.141,50.446,61.837,0.655,0.61,0.699
"33",8,"interpolated",0,56.141,50.446,61.837,0.655,0.61,0.699
"34",8,"interpolated",0,56.141,50.446,61.837,0.655,0.61,0.699
"35",8,"interpolated",0,56.141,50.446,61.837,0.655,0.61,0.699
"36",9,"interpolated",0,60.368,54.188,66.548,0.675,0.631,0.719
"37",9,"interpolated",0,60.368,54.188,66.548,0.675,0.631,0.719
"38",9,"interpolated",0,60.368,54.188,66.548,0.675,0.631,0.719
"39",9,"interpolated",0,60.368,54.188,66.548,0.675,0.631,0.719
"40",10,"interpolated",0,64.348,57.702,70.995,0.692,0.649,0.736
"41",1,"interpolated",1,12.238,10.965,13.511,0.24,0.195,0.285
"42",1,"interpolated",1,12.238,10.965,13.511,0.24,0.195,0.285
"43",1,"interpolated",1,12.238,10.965,13.511,0.24,0.195,0.285
"44",1,"interpolated",1,12.238,10.965,13.511,0.24,0.195,0.285
"45",1,"interpolated",1,12.238,10.965,13.511,0.24,0.195,0.285
"46",2,"interpolated",1,20.724,18.698,22.75,0.379,0.328,0.43
"47",2,"interpolated",1,20.724,18.698,22.75,0.379,0.328,0.43
"48",2,"interpolated",1,20.724,18.698,22.75,0.379,0.328,0.43
"49",2,"interpolated",1,20.724,18.698,22.75,0.379,0.328,0.43
"50",3,"interpolated",1,27.1,24.434,29.767,0.466,0.415,0.516
"51",3,"interpolated",1,27.1,24.434,29.767,0.466,0.415,0.516
"52",3,"interpolated",1,27.1,24.434,29.767,0.466,0.415,0.516
"53",3,"interpolated",1,27.1,24.434,29.767,0.466,0.415,0.516
"54",4,"interpolated",1,32.161,28.921,35.401,0.525,0.476,0.574
"55",4,"interpolated",1,32.161,28.921,35.401,0.525,0.476,0.574
"56",4,"interpolated",1,32.161,28.921,35.401,0.525,0.476,0.574
"57",4,"interpolated",1,32.161,28.921,35.401,0.525,0.476,0.574
"58",4,"interpolated",1,32.161,28.921,35.401,0.525,0.476,0.574
