"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,15.714,13.43,17.998,0.312,0.233,0.391
"2",1,"interpolated",0,15.714,13.43,17.998,0.312,0.233,0.391
"3",1,"interpolated",0,15.714,13.43,17.998,0.312,0.233,0.391
"4",1,"interpolated",0,15.714,13.43,17.998,0.312,0.233,0.391
"5",1,"interpolated",0,15.714,13.43,17.998,0.312,0.233,0.391
"6",1,"interpolated",0,15.714,13.43,17.998,0.312,0.233,0.391
"7",1,"interpolated",0,15.714,13.43,17.998,0.312,0.233,0.391
"8",2,"interpolated",0,26.524,22.951,30.097,0.492,0.411,0.572
"9",2,"interpolated",0,26.524,22.951,30.097,0.492,0.411,0.572
"10",2,"interpolated",0,26.524,22.951,30.097,0.492,0.411,0.572
"11",2,"interpolated",0,26.524,22.951,30.097,0.492,0.411,0.572
"12",2,"interpolated",0,26.524,22.951,30.097,0.492,0.411,0.572
"13",2,"interpolated",0,26.524,22.951,30.097,0.492,0.411,0.572
"14",3,"interpolated",0,34.514,29.809,39.22,0.591,0.514,0.668
"15",3,"interpolated",0,34.514,29.809,39.22,0.591,0.514,0.668
"16",3,"interpolated",0,34.514,29.809,39.22,0.591,0.514,0.668
"17",3,"interpolated",0,34.514,29.809,39.22,0.591,0.514,0.668
"18",3,"interpolated",0,34.514,29.809,39.22,0.591,0.514,0.668
"19",3,"interpolated",0,34.514,29.809,39.22,0.591,0.514,0.668
"20",3,"interpolated",0,34.514,29.809,39.22,0.591,0.514,0.668
"21",4,"interpolated",0,40.943,35.194,46.692,0.648,0.572,0.724
"22",4,"interpolated",0,40.943,35.194,46.692,0.648,0.572,0.724
"23",4,"interpolated",0,40.943,35.194,46.692,0.648,0.572,0.724
"24",4,"interpolated",0,40.943,35.194,46.692,0.648,0.572,0.724
"25",4,"interpolated",0,40.943,35.194,46.692,0.648,0.572,0.724
"26",4,"interpolated",0,40.943,35.194,46.692,0.648,0.572,0.724
"27",5,"interpolated",0,46.476,39.741,53.211,0.685,0.608,0.762
"28",5,"interpolated",0,46.476,39.741,53.211,0.685,0.608,0.762
"29",5,"interpolated",0,46.476,39.741,53.211,0.685,0.608,0.762
"30",5,"interpolated",0,46.476,39.741,53.211,0.685,0.608,0.762
"31",5,"interpolated",0,46.476,39.741,53.211,0.685,0.608,0.762
"32",5,"interpolated",0,46.476,39.741,53.211,0.685,0.608,0.762
"33",5,"interpolated",0,46.476,39.741,53.211,0.685,0.608,0.762
"34",6,"interpolated",0,51.429,43.736,59.121,0.709,0.628,0.79
"35",6,"interpolated",0,51.429,43.736,59.121,0.709,0.628,0.79
"36",6,"interpolated",0,51.429,43.736,59.121,0.709,0.628,0.79
"37",6,"interpolated",0,51.429,43.736,59.121,0.709,0.628,0.79
"38",6,"interpolated",0,51.429,43.736,59.121,0.709,0.628,0.79
"39",6,"interpolated",0,51.429,43.736,59.121,0.709,0.628,0.79
"40",7,"observed",0,56,47.353,64.647,0.731,0.646,0.817
"41",1,"interpolated",1,15.714,13.393,18.036,0.312,0.233,0.391
"42",1,"interpolated",1,15.714,13.393,18.036,0.312,0.233,0.391
"43",1,"interpolated",1,15.714,13.393,18.036,0.312,0.233,0.391
"44",1,"interpolated",1,15.714,13.393,18.036,0.312,0.233,0.391
"45",1,"interpolated",1,15.714,13.393,18.036,0.312,0.233,0.391
"46",1,"interpolated",1,15.714,13.393,18.036,0.312,0.233,0.391
"47",1,"interpolated",1,15.714,13.393,18.036,0.312,0.233,0.391
"48",2,"interpolated",1,25.314,21.871,28.758,0.492,0.41,0.573
"49",2,"interpolated",1,25.314,21.871,28.758,0.492,0.41,0.573
"50",2,"interpolated",1,25.314,21.871,28.758,0.492,0.41,0.573
"51",2,"interpolated",1,25.314,21.871,28.758,0.492,0.41,0.573
"52",2,"interpolated",1,25.314,21.871,28.758,0.492,0.41,0.573
"53",2,"interpolated",1,25.314,21.871,28.758,0.492,0.41,0.573
"54",3,"interpolated",1,31.775,27.364,36.186,0.591,0.513,0.668
"55",3,"interpolated",1,31.775,27.364,36.186,0.591,0.513,0.668
"56",3,"interpolated",1,31.775,27.364,36.186,0.591,0.513,0.668
"57",3,"interpolated",1,31.775,27.364,36.186,0.591,0.513,0.668
"58",3,"interpolated",1,31.775,27.364,36.186,0.591,0.513,0.668
"59",3,"interpolated",1,31.775,27.364,36.186,0.591,0.513,0.668
"60",3,"interpolated",1,31.775,27.364,36.186,0.591,0.513,0.668
"61",4,"interpolated",1,36.504,31.246,41.762,0.648,0.572,0.723
"62",4,"interpolated",1,36.504,31.246,41.762,0.648,0.572,0.723
"63",4,"interpolated",1,36.504,31.246,41.762,0.648,0.572,0.723
"64",4,"interpolated",1,36.504,31.246,41.762,0.648,0.572,0.723
"65",4,"interpolated",1,36.504,31.246,41.762,0.648,0.572,0.723
"66",4,"interpolated",1,36.504,31.246,41.762,0.648,0.572,0.723
"67",5,"interpolated",1,40.192,34.197,46.186,0.685,0.609,0.761
"68",5,"interpolated",1,40.192,34.197,46.186,0.685,0.609,0.761
"69",5,"interpolated",1,40.192,34.197,46.186,0.685,0.609,0.761
"70",5,"interpolated",1,40.192,34.197,46.186,0.685,0.609,0.761
"71",5,"interpolated",1,40.192,34.197,46.186,0.685,0.609,0.761
"72",5,"interpolated",1,40.192,34.197,46.186,0.685,0.609,0.761
