"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,17,15.019,18.981,0.524,0.456,0.592
"2",1,"interpolated",0,17,15.019,18.981,0.524,0.456,0.592
"3",1,"interpolated",0,17,15.019,18.981,0.524,0.456,0.592
"4",1,"interpolated",0,17,15.019,18.981,0.524,0.456,0.592
"5",1,"interpolated",0,17,15.019,18.981,0.524,0.456,0.592
"6",1,"interpolated",0,17,15.019,18.981,0.524,0.456,0.592
"7",1,"interpolated",0,17,15.019,18.981,0.524,0.456,0.592
"8",2,"interpolated",0,25.095,22.391,27.799,0.698,0.642,0.754
"9",2,"interpolated",0,25.095,22.391,27.799,0.698,0.642,0.754
"10",2,"interpolated",0,25.095,22.391,27.799,0.698,0.642,0.754
"11",2,"interpolated",0,25.095,22.391,27.799,0.698,0.642,0.754
"12",2,"interpolated",0,25.095,22.391,27.799,0.698,0.642,0.754
"13",2,"interpolated",0,25.095,22.391,27.799,0.698,0.642,0.754
"14",3,"interpolated",0,30.229,26.931,33.526,0.773,0.724,0.822
"15",3,"interpolated",0,30.229,26.931,33.526,0.773,0.724,0.822
"16",3,"interpolated",0,30.229,26.931,33.526,0.773,0.724,0.822
"17",3,"interpolated",0,30.229,26.931,33.526,0.773,0.724,0.822
"18",3,"interpolated",0,30.229,26.931,33.526,0.773,0.724,0.822
"19",3,"interpolated",0,30.229,26.931,33.526,0.773,0.724,0.822
"20",3,"interpolated",0,30.229,26.931,33.526,0.773,0.724,0.822
"21",4,"interpolated",0,34.086,30.289,37.882,0.815,0.768,0.861
"22",4,"interpolated",0,34.086,30.289,37.882,0.815,0.768,0.861
"23",4,"interpolated",0,34.086,30.289,37.882,0.815,0.768,0.861
"24",4,"interpolated",0,34.086,30.289,37.882,0.815,0.768,0.861
"25",4,"interpolated",0,34.086,30.289,37.882,0.815,0.768,0.861
"26",4,"interpolated",0,34.086,30.289,37.882,0.815,0.768,0.861
"27",5,"interpolated",0,37.238,33.002,41.474,0.846,0.8,0.892
"28",5,"interpolated",0,37.238,33.002,41.474,0.846,0.8,0.892
"29",5,"interpolated",0,37.238,33.002,41.474,0.846,0.8,0.892
"30",5,"interpolated",0,37.238,33.002,41.474,0.846,0.8,0.892
