"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"1",1,"interpolated",0,9.857,8.718,10.996,0.268,0.218,0.318
"2",1,"interpolated",0,9.857,8.718,10.996,0.268,0.218,0.318
"3",1,"interpolated",0,9.857,8.718,10.996,0.268,0.218,0.318
"4",1,"interpolated",0,9.857,8.718,10.996,0.268,0.218,0.318
"5",1,"interpolated",0,9.857,8.718,10.996,0.268,0.218,0.318
"6",2,"interpolated",0,17.071,15.229,18.913,0.412,0.358,0.466
"7",2,"interpolated",0,17.071,15.229,18.913,0.412,0.358,0.466
"8",2,"interpolated",0,17.071,15.229,18.913,0.412,0.358,0.466
"9",2,"interpolated",0,17.071,15.229,18.913,0.412,0.358,0.466
"10",3,"interpolated",0,22.863,20.434,25.292,0.5,0.448,0.552
"11",3,"interpolated",0,22.863,20.434,25.292,0.5,0.448,0.552
"12",3,"interpolated",0,22.863,20.434,25.292,0.5,0.448,0.552
"13",3,"interpolated",0,22.863,20.434,25.292,0.5,0.448,0.552
"14",4,"interpolated",0,27.795,24.849,30.742,0.558,0.509,0.607
"15",4,"interpolated",0,27.795,24.849,30.742,0.558,0.509,0.607
"16",4,"interpolated",0,27.795,24.849,30.742,0.558,0.509,0.607
"17",4,"interpolated",0,27.795,24.849,30.742,0.558,0.509,0.607
"18",4,"interpolated",0,27.795,24.849,30.742,0.558,0.509,0.607
"19",5,"interpolated",0,32.15,28.74,35.56,0.601,0.554,0.648
"20",5,"interpolated",0,32.15,28.74,35.56,0.601,0.554,0.648
"21",5,"interpolated",0,32.15,28.74,35.56,0.601,0.554,0.648
"22",5,"interpolated",0,32.15,28.74,35.56,0.601,0.554,0.648
"23",6,"interpolated",0,36.081,32.251,39.91,0.635,0.59,0.68
"24",6,"interpolated",0,36.081,32.251,39.91,0.635,0.59,0.68
"25",6,"interpolated",0,36.081,32.251,39.91,0.635,0.59,0.68
"26",6,"interpolated",0,36.081,32.251,39.91,0.635,0.59,0.68
"27",7,"interpolated",0,39.681,35.468,43.894,0.662,0.618,0.706
"28",7,"interpolated",0,39.681,35.468,43.894,0.662,0.618,0.706
"29",7,"interpolated",0,39.681,35.468,43.894,0.662,0.618,0.706
"30",7,"interpolated",0,39.681,35.468,43.894,0.662,0.618,0.706
"31",7,"interpolated",0,39.681,35.468,43.894,0.662,0.618,0.706
"32",8,"interpolated",0,43.012,38.446,47.578,0.685,0.643,0.728
"33",8,"interpolated",0,43.012,38.446,47.578,0.685,0.643,0.728
"34",8,"interpolated",0,43.012,38.446,47.578,0.685,0.643,0.728
"35",8,"interpolated",0,43.012,38.446,47.578,0.685,0.643,0.728
"36",9,"interpolated",0,46.114,41.22,51.008,0.706,0.664,0.747
"37",9,"interpolated",0,46.114,41.22,51.008,0.706,0.664,0.747
"38",9,"interpolated",0,46.114,41.22,51.008,0.706,0.664,0.747
"39",9,"interpolated",0,46.114,41.22,51.008,0.706,0.664,0.747
"40",10,"interpolated",0,49.017,43.816,54.218,0.723,0.682,0.765
"41",1,"interpolated",1,9.857,8.73,10.985,0.268,0.218,0.318
"42",1,"interpolated",1,9.857,8.73,10.985,0.268,0.218,0.318
"43",1,"interpolated",1,9.857,8.73,10.985,0.268,0.218,0.318
"44",1,"interpolated",1,9.857,8.73,10.985,0.268,0.218,0.318
"45",1,"interpolated",1,9.857,8.73,10.985,0.268,0.218,0.318
"46",2,"interpolated",1,16.371,14.624,18.118,0.412,0.358,0.467
"47",2,"interpolated",1,16.371,14.624,18.118,0.412,0.358,0.467
"48",2,"interpolated",1,16.371,14.624,18.118,0.412,0.358,0.467
"49",2,"interpolated",1,16.371,14.624,18.118,0.412,0.358,0.467
"50",3,"interpolated",1,21.131,18.878,23.384,0.5,0.447,0.552
"51",3,"interpolated",1,21.131,18.878,23.384,0.5,0.447,0.552
"52",3,"interpolated",1,21.131,18.878,23.384,0.5,0.447,0.552
"53",3,"interpolated",1,21.131,18.878,23.384,0.5,0.447,0.552
"54",4,"interpolated",1,24.841,22.149,27.532,0.558,0.508,0.608
"55",4,"interpolated",1,24.841,22.149,27.532,0.558,0.508,0.608
"56",4,"interpolated",1,24.841,22.149,27.532,0.558,0.508,0.608
"57",4,"interpolated",1,24.841,22.149,27.532,0.558,0.508,0.608
"58",4,"interpolated",1,24.841,22.149,27.532,0.558,0.508,0.608
"59",5,"interpolated",1,27.857,24.783,30.931,0.601,0.553,0.649
"60",5,"interpolated",1,27.857,24.783,30.931,0.601,0.553,0.649
"61",5,"interpolated",1,27.857,24.783,30.931,0.601,0.553,0.649
"62",5,"interpolated",1,27.857,24.783,30.931,0.601,0.553,0.649
"63",6,"interpolated",1,30.383,26.972,33.794,0.635,0.589,0.681
"64",6,"interpolated",1,30.383,26.972,33.794,0.635,0.589,0.681
"65",6,"interpolated",1,30.383,26.972,33.794,0.635,0.589,0.681
"66",6,"interpolated",1,30.383,26.972,33.794,0.635,0.589,0.681
"67",7,"interpolated",1,32.544,28.836,36.252,0.662,0.618,0.707
"68",7,"interpolated",1,32.544,28.836,36.252,0.662,0.618,0.707
"69",7,"interpolated",1,32.544,28.836,36.252,0.662,0.618,0.707
"70",7,"interpolated",1,32.544,28.836,36.252,0.662,0.618,0.707
"71",7,"interpolated",1,32.544,28.836,36.252,0.662,0.618,0.707
"72",8,"interpolated",1,34.423,30.45,38.395,0.685,0.642,0.729
"73",8,"interpolated",1,34.423,30.45,38.395,0.685,0.642,0.729
"74",8,"interpolated",1,34.423,30.45,38.395,0.685,0.642,0.729
"75",8,"interpolated",1,34.423,30.45,38.395,0.685,0.642,0.729
"76",9,"interpolated",1,36.077,31.868,40.285,0.706,0.663,0.748
"77",9,"interpolated",1,36.077,31.868,40.285,0.706,0.663,0.748
"78",9,"interpolated",1,36.077,31.868,40.285,0.706,0.663,0.748
"79",9,"interpolated",1,36.077,31.868,40.285,0.706,0.663,0.748
"80",10,"interpolated",1,37.547,33.127,41.967,0.723,0.682,0.765
"81",1,"interpolated",2,9.857,8.719,10.995,0.268,0.218,0.318
"82",1,"interpolated",2,9.857,8.719,10.995,0.268,0.218,0.318
"83",1,"interpolated",2,9.857,8.719,10.995,0.268,0.218,0.318
"84",1,"interpolated",2,9.857,8.719,10.995,0.268,0.218,0.318
"85",1,"interpolated",2,9.857,8.719,10.995,0.268,0.218,0.318
"86",2,"interpolated",2,15.546,13.877,17.215,0.412,0.357,0.468
"87",2,"interpolated",2,15.546,13.877,17.215,0.412,0.357,0.468
"88",2,"interpolated",2,15.546,13.877,17.215,0.412,0.357,0.468
"89",2,"interpolated",2,15.546,13.877,17.215,0.412,0.357,0.468
"90",3,"interpolated",2,19.249,17.151,21.347,0.5,0.446,0.553
"91",3,"interpolated",2,19.249,17.151,21.347,0.5,0.446,0.553
"92",3,"interpolated",2,19.249,17.151,21.347,0.5,0.446,0.553
"93",3,"interpolated",2,19.249,17.151,21.347,0.5,0.446,0.553
"94",4,"interpolated",2,21.852,19.385,24.319,0.558,0.507,0.609
"95",4,"interpolated",2,21.852,19.385,24.319,0.558,0.507,0.609
"96",4,"interpolated",2,21.852,19.385,24.319,0.558,0.507,0.609
"97",4,"interpolated",2,21.852,19.385,24.319,0.558,0.507,0.609
"98",4,"interpolated",2,21.852,19.385,24.319,0.558,0.507,0.609
"99",5,"interpolated",2,23.781,21,26.562,0.601,0.552,0.65
"100",5,"interpolated",2,23.781,21,26.562,0.601,0.552,0.65
"101",5,"interpolated",2,23.781,21,26.562,0.601,0.552,0.65
"102",5,"interpolated",2,23.781,21,26.562,0.601,0.552,0.65
"103",6,"interpolated",2,25.268,22.22,28.317,0.635,0.588,0.682
"104",6,"interpolated",2,25.268,22.22,28.317,0.635,0.588,0.682
"105",6,"interpolated",2,25.268,22.22,28.317,0.635,0.588,0.682
"106",6,"interpolated",2,25.268,22.22,28.317,0.635,0.588,0.682
"107",7,"interpolated",2,26.45,23.173,29.727,0.662,0.617,0.707
"108",7,"interpolated",2,26.45,23.173,29.727,0.662,0.617,0.707
"109",7,"interpolated",2,26.45,23.173,29.727,0.662,0.617,0.707
"110",7,"interpolated",2,26.45,23.173,29.727,0.662,0.617,0.707
"111",7,"interpolated",2,26.45,23.173,29.727,0.662,0.617,0.707
"112",8,"interpolated",2,27.411,23.938,30.885,0.685,0.641,0.729
"113",8,"interpolated",2,27.411,23.938,30.885,0.685,0.641,0.729
"114",8,"interpolated",2,27.411,23.938,30.885,0.685,0.641,0.729
"115",8,"interpolated",2,27.411,23.938,30.885,0.685,0.641,0.729
"116",9,"interpolated",2,28.209,24.566,31.852,0.706,0.662,0.749
"117",9,"interpolated",2,28.209,24.566,31.852,0.706,0.662,0.749
"118",9,"interpolated",2,28.209,24.566,31.852,0.706,0.662,0.749
