"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"37",6,"extrapolated",0,70.689,59.047,82.33,0.776,0.671,0.88
"38",6,"extrapolated",0,70.689,59.047,82.33,0.776,0.671,0.88
"39",6,"extrapolated",0,70.689,59.047,82.33,0.776,0.671,0.88
"40",7,"extrapolated",0,75.849,62.452,89.246,0.814,0.712,0.915
"41",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"42",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"43",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"44",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"45",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"46",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"47",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"48",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"49",1,"interpolated",1,23,19.566,26.434,0.384,0.308,0.46
"50",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"51",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"52",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"53",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"54",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"55",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"56",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"57",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"58",2,"interpolated",1,35.249,30.155,40.343,0.529,0.445,0.613
"59",3,"interpolated",1,43.401,37.013,49.789,0.609,0.515,0.702
"60",4,"observed",1,49.402,41.951,56.854,0.675,0.573,0.777
"61",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"62",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"63",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"64",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"65",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"66",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"67",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"68",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"69",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"70",5,"extrapolated",1,53.82,45.488,62.152,0.73,0.624,0.836
"71",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"72",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"73",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"74",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"75",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"76",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"77",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"78",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"79",6,"extrapolated",1,57.624,48.463,66.785,0.776,0.671,0.881
"80",7,"extrapolated",1,60.899,50.966,70.833,0.814,0.712,0.915
"81",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"82",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"83",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"84",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"85",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"86",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"87",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"88",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"89",1,"interpolated",2,23,19.524,26.476,0.384,0.307,0.461
"90",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"91",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"92",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"93",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"94",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"95",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"96",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"97",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"98",2,"interpolated",2,33.236,28.412,38.059,0.529,0.445,0.613
"99",3,"interpolated",2,39.025,33.247,44.803,0.609,0.515,0.703
"100",4,"observed",2,42.747,36.274,49.221,0.675,0.572,0.778
"101",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"102",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"103",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"104",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"105",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"106",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"107",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"108",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"109",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"110",5,"extrapolated",2,45.343,38.349,52.337,0.73,0.623,0.837
"111",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"112",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"113",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"114",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"115",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"116",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"117",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"118",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"119",6,"extrapolated",2,47.256,39.86,54.651,0.776,0.669,0.882
"120",7,"extrapolated",2,48.724,41.009,56.438,0.814,0.711,0.917
